# CAPPROJ key=goldquick__20260313 role=hit label=Gold Quick type=Quick variantMode=all_cards projval=40-89 vlvl0=1843 vlvl5=1111 recordsTotal=2954 rows=2954
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
82886	Unsung Heroes 1B Tom O&#39;Brien PIT 1900	1B	43	0	R			0.243	0.257	0.233	3.2	21.8	1.5	0.256	27.3	false
81844	MLB 2026 Live C James McCann AZ	C	50	0	R			0.243	0.246	0.241	3.5	26.2	1.5	0.278	20.5	false
85978	MLB 2026 Live 3B Charles McAdoo TOR	3B	49	0	R			0.243	0.25	0.238	5.2	30.3	2.2	0.260	21.6	false
82070	MLB 2026 Live 3B Ronny Mauricio NYM	3B	51	0	S			0.243	0.241	0.244	3.5	27.9	2.2	0.265	19.2	false
84999	MLB 2026 Live CF Brice Matthews HOU	CF	60	0	R			0.243	0.245	0.242	5.8	32.9	2.3	0.266	20.8	false
82142	MLB 2026 Live SS Jorge Mateo ATL	SS	54	0	R			0.243	0.247	0.24	3.6	27.8	1.8	0.273	21.1	false
83461	Snapshot LF Greg Luzinski CWS 1984	LF	56	0	R			0.243	0.227	0.255	7.5	24.6	2.3	0.226	16.7	false
82165	MLB 2026 Live LF Joey Loperfido HOU	LF	51	0	L			0.243	0.237	0.247	5.0	31.3	1.8	0.273	23.6	false
84930	MLB 2026 Live 2B Scott Kingery CHC	2B	55	0	R			0.243	0.247	0.24	5.1	31.4	2.1	0.269	21	false
83349	Snapshot 3B Chris Johnson ATL 2014	3B	48	0	R			0.243	0.269	0.225	2.8	25.3	1.5	0.281	16.9	false
85273	MLB 2026 Live 1B Connor Joe SEA	1B	50	0	R			0.243	0.247	0.24	6.9	26.2	1.3	0.255	22.8	false
84479	Negro League Star SS Fred Hutchinson InAB 1912	SS	74	0	R			0.243	0.245	0.241	5.2	18.8	2.5	0.212	25.1	false
82010	MLB 2026 Live 3B Brady House WSH	3B	48	0	R			0.243	0.244	0.242	3.8	30.0	2.2	0.272	20.3	false
84426	Negro League Star SP Bill Gatewood CAG 1912	P	62	0	R			0.243	0.245	0.242	5.5	31.7	2.4	0.257	22.1	false
85576	MLB 2026 Live CF Jhostynxon Garcia PIT	CF	49	0	R			0.243	0.244	0.242	4.7	30.0	2.0	0.268	21.6	false
82457	MLB 2026 Live 1B Tim Elko CWS	1B	49	0	R			0.243	0.246	0.241	3.8	31.9	2.5	0.273	18.6	false
83378	Snapshot 2B Ray Durham CWS 1997	2B	52	0	S			0.243	0.238	0.245	5.7	19.0	1.5	0.243	16.5	false
82896	Unsung Heroes SS Dick Culler BSN 1946	SS	64	0	R			0.243	0.269	0.225	6.6	10.6	0.4	0.239	15.5	false
83397	Snapshot 2B Starlin Castro MIA 2019	2B	51	0	R			0.243	0.251	0.237	2.8	18.8	1.9	0.247	19.2	false
82133	MLB 2026 Live 3B Nacho Alvarez Jr. ATL	3B	51	0	R			0.243	0.241	0.244	6.3	24.9	1.2	0.263	18	false
83371	Snapshot 2B Heinie Wagner BOS 1915	2B	50	5	R			0.243	0.249	0.238	7.5	21.1	0.5	0.255	22.2	false
85524	Memorial Day OnStream Builds - Snapshot 1B Nick Pratto KC 2023	1B	45	5	L			0.243	0.267	0.226	6.0	37.7	1.8	0.300	19.4	false
83342	Snapshot CF Sonny Jackson ATL 1971	CF	47	5	L			0.243	0.235	0.248	4.4	15.8	0.7	0.257	19.5	false
83507	Snapshot 2B Jeff Frye BOS 1996	2B	42	5	R			0.243	0.238	0.247	4.8	16.9	0.4	0.282	5.5	false
85158	Dock&#39;s Patients 2B Dave Campbell SD 1970	2B	50	5	R			0.243	0.283	0.215	3.5	25.6	2.1	0.254	22.9	false
85665	June Gems - Baseball Reference 3 CF Maurice Archdeacon CWS 1924	CF	45	5	L			0.243	0.239	0.245	8.5	34.4	0.2	0.313	17.8	false
84893	MLB 2026 Live LF Austin Slater TB	LF	51	0	R			0.242	0.248	0.237	6.3	31.1	1.4	0.279	18.1	false
85023	HOF 1 - Hall of Fame 3B Brooks Robinson BAL 1963	3B	49	0	R			0.242	0.253	0.235	4.0	22.6	1.6	0.259	19.8	false
85235	MLB 2026 Live 1B Felix Reyes PHI	1B	46	0	R			0.242	0.241	0.242	2.9	24.3	1.9	0.261	21.7	false
83354	Snapshot LF AJ Pollock CWS 2022	LF	50	0	R			0.242	0.257	0.232	3.8	20.2	2.0	0.240	21.5	false
82195	MLB 2026 Live LF Alejandro Osuna TEX	LF	53	0	L			0.242	0.238	0.244	6.1	25.9	1.0	0.270	19.9	false
85615	MLB 2026 Live C Joe Mack MIA	C	51	0	L			0.242	0.235	0.247	5.0	30.6	2.2	0.262	19.1	false
83435	Snapshot 1B Tony Lupien BOS 1943	1B	52	0	L			0.242	0.23	0.25	4.8	14.4	1.4	0.234	18.3	false
84321	Rookie Sensation 3B Leo Gomez BAL 1991	3B	52	0	R			0.242	0.232	0.248	6.1	24.0	2.7	0.218	21	false
81706	MLB 2026 Live CF Drew Gilbert SF	CF	53	0	L			0.242	0.239	0.243	6.0	24.2	1.7	0.244	22	false
84121	All-Time Legend 3B Bernie Friberg PHI Peak	3B	60	0	R			0.242	0.249	0.238	6.3	24.5	1.4	0.256	18.3	false
81899	MLB 2026 Live RF Dominic Fletcher PIT	RF	49	0	L			0.242	0.232	0.248	3.6	24.9	1.4	0.267	24.9	false
84419	Negro League Star C Frank Duncan ChGi 1920	C	61	0	L			0.242	0.239	0.244	6.4	21.9	2.0	0.229	20.1	false
82357	MLB 2026 Live C Elias Diaz TEX	C	49	0	R			0.242	0.245	0.24	3.9	24.5	2.0	0.258	17.7	false
82527	MLB 2026 Live RF Jonny DeLuca TB	RF	52	0	R			0.242	0.244	0.24	4.3	24.8	1.8	0.255	22.2	false
82490	MLB 2026 Live LF Jonatan Clase TOR	LF	55	0	S			0.242	0.242	0.242	5.8	30.8	1.8	0.266	22.7	false
85001	MLB 2026 Live LF Nathan Church STL	LF	53	0	L			0.242	0.238	0.244	4.5	24.5	1.6	0.262	19.4	false
86040	MLB 2026 Live 2B Tyler Callihan PIT	2B	55	0	L			0.242	0.232	0.25	5.0	32.7	2.1	0.273	21.6	false
82882	Unsung Heroes SS Charlie Babb BRO 1904	SS	61	0	S			0.242	0.23	0.249	6.9	24.8	0.6	0.274	17	false
82849	Unsung Heroes SS Heinie Sand PHI 1924	SS	48	5	R			0.242	0.237	0.246	6.4	21.3	2.1	0.224	21.3	false
85321	Baseball Reference 2 SS Roger Metzger HOU 1973	SS	43	5	S			0.242	0.213	0.262	4.9	22.7	0.3	0.283	20.7	false
82913	Unsung Heroes SS George McBride WS1 1910	SS	63	5	R			0.242	0.25	0.237	7.2	19.0	1.2	0.233	22.4	false
84127	All-Time Legend SS Isiah Kiner-Falefa TEX Peak	SS	64	5	R			0.242	0.239	0.245	3.1	15.8	0.4	0.271	19.2	false
86068	4th of July On-Stream - Unsung Heroes CF Jordan Danks CWS 2013	CF	45	5	L			0.242	0.216	0.261	6.8	33.2	1.5	0.282	20	false
82846	Unsung Heroes SS Darrel Chaney ATL 1976	SS	40	5	S			0.242	0.235	0.247	6.2	23.8	0.5	0.273	22	false
85849	Heart Attack - Unsung Heroes C Billy Bryan KC1 1965	C	48	5	L			0.242	0.2	0.271	4.4	36.2	2.1	0.292	23.8	false
84344	Rookie Sensation C Henry Blanco COL 1999	C	54	5	R			0.242	0.243	0.242	6.6	18.2	1.4	0.234	20.1	false
82662	Hardware Heroes RP Tom Vickery ML3 1891	P	65	0	R			0.241	0.242	0.24	2.6	21.8	1.4	0.255	29.4	false
83913	Historical All-Star 2B Steve Sax LAD 1983	2B	53	0	R			0.241	0.23	0.249	5.1	19.8	1.0	0.263	14.1	false
83479	Snapshot 2B Bip Roberts SD 1991	2B	59	0	S			0.241	0.225	0.252	5.2	21.2	0.8	0.272	12.5	false
83592	Snapshot SS Phil Rizzuto NYY 1948	SS	66	0	R			0.241	0.25	0.234	6.0	16.1	1.4	0.233	13.9	false
81871	MLB 2026 Live C Yohel Pozo STL	C	48	0	R			0.241	0.246	0.238	2.5	19.9	1.8	0.249	22.6	false
83443	Snapshot RF Don Padgett STL 1938	RF	52	0	L			0.241	0.221	0.255	2.6	20.2	2.2	0.233	27.6	false
82879	Unsung Heroes C Tom Padden PIT 1935	C	57	0	R			0.241	0.255	0.231	7.9	20.6	0.8	0.251	13.1	false
82625	MLB 2026 Live RF Jhonkensy Noel BAL	RF	51	0	R			0.241	0.245	0.238	4.2	30.0	3.0	0.243	20.1	false
83442	Snapshot CF Nemo Leibold BOS 1921	CF	55	0	L			0.241	0.236	0.245	5.5	19.1	0.4	0.263	21.6	false
82827	Unsung Heroes LF Hal Lee BSN 1935	LF	43	0	R			0.241	0.246	0.238	2.8	17.8	0.7	0.272	18.8	false
83636	Snapshot CF Willie Harris WAS 2009	CF	66	0	L			0.241	0.234	0.245	8.9	23.4	1.6	0.218	26.5	false
82256	MLB 2026 Live 3B Brett Harris BOS	3B	53	0	R			0.241	0.247	0.237	6.2	24.7	1.6	0.249	18.8	false
85139	National Pretzel Day SP Pretzels Getzien DTN 1888	P	64	0	R			0.241	0.26	0.229	5.8	34.0	1.8	0.278	21.7	false
85986	MLB 2026 Live C Jimmy Crooks STL	C	50	0	L			0.241	0.234	0.246	5.2	30.6	1.8	0.268	21.9	false
82268	MLB 2026 Live CF Denzel Clarke ATH	CF	65	0	R			0.241	0.245	0.239	5.3	33.1	1.4	0.288	23.7	false
82372	MLB 2026 Live LF Dairon Blanco TEX	LF	53	0	R			0.241	0.25	0.235	4.6	28.6	1.4	0.279	20.5	false
83372	Veteran Presence C Charles Zimmer PHI 1903	C	48	5	R			0.241	0.246	0.238	6.2	23.3	2.0	0.233	20.1	false
84093	All-Time Legend SS Tom Veryzer CLE Peak	SS	45	5	R			0.241	0.244	0.239	4.2	16.1	0.8	0.253	19.7	false
84350	Rookie Sensation SS Everett Scott BOS 1914	SS	63	5	R			0.241	0.247	0.237	4.0	16.4	1.5	0.241	17.5	false
83366	Snapshot C Johnny Peacock BOS 1942	C	43	5	L			0.241	0.236	0.243	4.3	12.9	0.4	0.258	13.7	false
85673	June Gems - Baseball Reference 3 2B Rafael Landestoy HOU 1980	2B	44	5	S			0.241	0.285	0.21	5.5	17.9	0.4	0.254	21.9	false
84470	Negro League Star CF Sanford Jackson MRS 1925	CF	73	5	R			0.241	0.245	0.238	7.4	20.3	0.5	0.254	18.5	false
82841	Unsung Heroes SS Chick Galloway PHA 1923	SS	47	5	R			0.241	0.255	0.231	5.1	16.9	1.1	0.242	20.6	false
84410	Negro League Star 3B Jimmy Binder DeSt 1933	3B	52	5	R			0.241	0.241	0.241	5.1	18.5	0.5	0.262	19.8	false
83542	Veteran Presence 2B Eric Young MIL 2003	2B	60	0	R			0.240	0.252	0.232	7.0	15.8	2.1	0.209	16	false
83579	Snapshot CF Bill Wilson PHA 1954	CF	60	0	R			0.240	0.239	0.241	6.9	24.9	2.7	0.212	19.7	false
84346	Rookie Sensation SS Andy Stankiewicz NYY 1992	SS	64	0	R			0.240	0.226	0.249	5.6	17.7	0.8	0.247	20.9	false
83920	Veteran Presence C Luke Sewell CWS 1937	C	52	0	R			0.240	0.251	0.232	5.9	13.6	0.6	0.237	21.7	false
81873	MLB 2026 Live CF Victor Scott II STL	CF	62	0	L			0.240	0.232	0.245	5.9	24.8	1.2	0.262	17	false
82360	MLB 2026 Live RF John Rave KC	RF	52	0	L			0.240	0.23	0.247	6.3	31.4	1.6	0.269	21.5	false
83410	Snapshot 3B George Pinkney BR3 1886	3B	40	0	R			0.240	0.242	0.239	6.5	20.1	0.5	0.259	20.1	false
86020	MLB 2026 Live RF Trey Mancini LAA	RF	47	0	R			0.240	0.243	0.238	3.8	29.2	2.2	0.265	18	false
82855	Unsung Heroes CF Charlie Jones WS1 1906	CF	51	0	R			0.240	0.223	0.252	3.6	24.0	2.2	0.247	18.5	false
83374	Snapshot LF Geoff Jenkins MIL 2007	LF	49	0	L			0.240	0.242	0.239	4.5	30.6	2.7	0.247	23.5	false
84936	MLB 2026 Live C Kyle Higashioka TEX	C	48	0	R			0.240	0.243	0.239	4.2	26.8	2.3	0.250	20.1	false
82703	Hardware Heroes CF Marquis Grissom MON 1991	CF	52	0	R			0.240	0.248	0.234	3.6	22.2	1.1	0.268	19.5	false
82856	Unsung Heroes SS Mickey Doolin PHI 1908	SS	53	0	R			0.240	0.237	0.242	3.0	21.2	1.7	0.246	27.1	false
84499	Negro League Star 2B Bingo DeMoss CAG 1922	2B	79	0	R			0.240	0.242	0.239	8.0	21.8	0.8	0.249	17.2	false
82885	Unsung Heroes LF Tom Daley NYY 1914	LF	61	0	L			0.240	0.236	0.243	8.1	19.1	0.5	0.243	20	false
83411	Snapshot 3B Wid Conroy WS1 1909	3B	53	0	R			0.240	0.256	0.229	4.9	17.4	1.3	0.241	18.2	false
84970	MLB 2026 Live CF Jorge Barrosa AZ	CF	51	0	S			0.240	0.242	0.239	6.0	27.5	1.4	0.258	25.7	false
82850	Unsung Heroes 3B Walter Barbare PIT 1919	3B	49	0	R			0.240	0.248	0.234	4.0	18.7	1.3	0.249	20.6	false
85764	SwitchKnucklers - Hall of Fame SP Early Wynn CWS 1959	P	72	5	S			0.240	0.222	0.253	6.2	28.9	1.2	0.267	24.2	false
85691	June Gems - Baseball Reference 3 RF Sammy Sosa CWS 1990	RF	43	5	R			0.240	0.294	0.203	3.6	35.6	2.2	0.284	26.7	false
84103	All-Time Legend CF Tony Scott STL Peak	CF	41	5	S			0.240	0.245	0.237	4.1	21.7	1.0	0.263	21.9	false
83583	Snapshot C Ray Schalk CWS 1925	C	68	5	R			0.240	0.227	0.249	8.9	27.2	0.3	0.269	20.4	false
84149	All-Time Legend SS Tom Foley MON Peak	SS	71	5	L			0.240	0.218	0.255	4.8	19.8	1.4	0.242	22.9	false
83359	Snapshot C Johnny Edwards HOU 1969	C	48	5	L			0.240	0.218	0.255	5.5	19.1	1.4	0.234	25	false
83908	Historical All-Star SS Shawon Dunston CHC 1988	SS	44	5	R			0.240	0.24	0.241	0.9	20.9	2.0	0.256	22.3	false
84116	All-Time Legend CF Jocko Conlan CWS Peak	CF	52	5	L			0.240	0.246	0.236	6.1	12.7	0.2	0.243	22.9	false
83368	Snapshot CF Ginger Beaumont BSN 1909	CF	49	5	L			0.240	0.215	0.257	5.7	16.1	0.4	0.254	17.5	false
84396	Negro League Star 1B Toussaint Allen WiPo 1925	1B	45	5	R			0.240	0.242	0.239	5.4	22.1	2.4	0.220	23.1	false
84331	Rookie Sensation CF Jimmy Walsh PHA 1913	CF	51	0	R			0.239	0.252	0.23	6.6	23.0	0.6	0.253	27.3	false
83339	Snapshot CF Chris Singleton BAL 2002	CF	45	0	L			0.239	0.228	0.247	3.5	21.6	1.6	0.249	24.1	false
81863	MLB 2026 Live 2B Thomas Saggese STL	2B	48	0	R			0.239	0.24	0.238	4.4	29.2	1.6	0.273	21.5	false
84424	Negro League Star 2B Javier Perez PBG 1933	2B	61	0	R			0.239	0.24	0.238	5.9	21.9	0.7	0.259	21.1	false
82858	Unsung Heroes SS Ivy Olson BRO 1919	SS	49	0	R			0.239	0.244	0.236	3.2	10.4	0.8	0.247	15	false
85822	FLF 13 &amp; Co. - Veteran Presence C Buck Martinez TOR 1983	C	63	0	R			0.239	0.278	0.212	7.9	29.3	2.4	0.230	14.3	false
84340	Rookie Sensation SS Rabbit Maranville BSN 1913	SS	60	0	R			0.239	0.258	0.227	6.6	21.3	1.5	0.239	16.1	false
82009	MLB 2026 Live CF Robert Hassell III WSH	CF	51	0	L			0.239	0.234	0.242	5.1	28.0	1.3	0.273	19.5	false
85958	MLB 2026 Live SS Denzer Guzman LAA	SS	50	0	R			0.239	0.244	0.235	5.4	30.7	1.8	0.267	20.4	false
84947	MLB 2026 Live 2B Adam Frazier LAA	2B	50	0	L			0.239	0.234	0.242	4.8	24.4	1.3	0.261	21.1	false
82531	MLB 2026 Live C Hunter Feduccia TB	C	58	0	L			0.239	0.23	0.245	6.8	31.5	1.4	0.270	20	false
84123	All-Time Legend 2B Dick Egan CIN Peak	2B	60	0	R			0.239	0.258	0.226	5.6	17.0	0.9	0.242	19.5	false
83400	Snapshot 2B Mariano Duncan CIN 1991	2B	53	0	R			0.239	0.255	0.228	3.1	21.9	2.3	0.244	14.4	false
86004	MLB 2026 Live 3B Trei Cruz DET	3B	50	0	S			0.239	0.241	0.238	6.6	29.2	1.6	0.255	21.3	false
85275	1st Mexican Born Player - Snapshot CF Mel Almada WS1 1937	CF	43	0	L			0.239	0.208	0.26	4.2	18.4	0.5	0.267	17.9	false
83369	Snapshot RF Harry Wolter CHC 1917	RF	44	5	L			0.239	0.226	0.248	6.7	21.0	0.5	0.250	25.6	false
84143	Happy Easter SS Rabbit Warstler BSN Peak	SS	72	5	R			0.239	0.232	0.244	7.4	27.4	0.6	0.275	19.9	false
83360	Snapshot C Bennie Tate WS1 1929	C	48	5	L			0.239	0.231	0.244	3.9	11.5	0.5	0.247	20.1	false
82864	Unsung Heroes C Clyde Sukeforth CIN 1931	C	51	5	L			0.239	0.232	0.243	6.9	13.6	0.6	0.230	21	false
85161	Dock&#39;s Patients LF Ivan Murrell SD 1970	LF	44	5	R			0.239	0.24	0.238	2.8	33.5	2.4	0.283	18.8	false
84339	Rookie Sensation C Walt Lerian PHI 1928	C	54	5	R			0.239	0.216	0.254	8.3	31.3	1.2	0.262	21.9	false
83930	Historical All-Star CF Max West BSN 1940	CF	61	0	L			0.238	0.206	0.259	5.9	22.8	1.5	0.241	21.7	false
85252	MLB 2026 Live LF Ryan Ward LAD	LF	50	0	L			0.238	0.232	0.243	5.1	31.3	2.5	0.248	21	false
85626	MLB 2026 Live 2B Donovan Walton LAA	2B	47	0	L			0.238	0.234	0.24	4.3	22.3	1.5	0.251	19.5	false
82636	MLB 2026 Live 3B Luis Vazquez BAL	3B	50	0	R			0.238	0.239	0.237	3.9	27.6	1.8	0.264	19.4	false
85599	MLB 2026 Live C Jhonny Pereda SEA	C	51	0	R			0.238	0.238	0.238	6.2	27.1	1.1	0.271	15.6	false
83997	Veteran Presence 1B Mark McGwire STL 2001	1B	75	0	R			0.238	0.241	0.235	8.8	41.6	4.6	0.200	2.2	false
84303	Rookie Sensation SS Marty Marion STL 1940	SS	48	0	R			0.238	0.241	0.236	2.2	20.3	0.9	0.275	17.4	false
82336	MLB 2026 Live CF Ryan Kreidler MIN	CF	54	0	R			0.238	0.243	0.235	6.9	30.0	1.5	0.260	19.6	false
85807	Family Connections - Unsung Heroes LF Tony Gwynn Jr. LAD 2011	LF	60	0	L			0.238	0.192	0.269	4.4	26.4	1.0	0.277	20.6	false
83338	Veteran Presence 1B Yuli Gurriel HOU 2022	1B	41	0	R			0.238	0.249	0.23	4.2	15.9	1.1	0.235	25.8	false
86047	MLB 2026 Live 2B Cody Freeman TEX	2B	46	0	R			0.238	0.239	0.237	4.6	22.1	1.7	0.243	21.2	false
86064	MLB 2026 Live RF Kyler Fedko MIN	RF	48	0	R			0.238	0.242	0.235	5.9	28.5	2.0	0.248	19.5	false
84324	Rookie Sensation 1B Jay Faatz CL3 1888	1B	41	0	R			0.238	0.242	0.236	4.8	15.7	0.6	0.259	11.9	false
84660	Opening Day Heroes - Snapshot SP Madison Bumgarner SF 2017	P	88	0	R			0.238	0.252	0.229	3.9	38.6	4.3	0.247	6.4	false
82069	MLB 2026 Live 3B Vidal Brujan NYM	3B	49	0	S			0.238	0.236	0.239	4.7	22.8	1.2	0.259	18.2	false
82912	Unsung Heroes SS Ed Brinkman WS2 1969	SS	76	0	R			0.238	0.228	0.244	4.8	13.8	0.4	0.253	16.5	false
85543	MLB 2026 Live CF Henry Bolte ATH	CF	49	0	R			0.238	0.24	0.237	5.6	32.3	1.6	0.274	21.2	false
84398	Negro League Star LF John Bissant CAG 1944	LF	48	0	R			0.238	0.238	0.237	4.0	19.4	0.8	0.259	22.4	false
83383	Snapshot SS Dave Bancroft PHI 1919	SS	49	0	S			0.238	0.249	0.23	5.0	21.0	0.6	0.262	21.5	false
83630	Snapshot C Bill Salkeld BSN 1949	C	61	5	L			0.238	0.164	0.29	9.4	33.7	2.0	0.247	8.3	false
83912	Historical All-Star SS Freddie Patek KC 1976	SS	43	5	R			0.238	0.25	0.23	6.5	20.3	0.5	0.251	23.2	false
83351	Snapshot RF Willie McGee SF 1992	RF	49	5	S			0.238	0.222	0.249	3.6	28.8	0.3	0.311	19.7	false
82837	Unsung Heroes 2B Chick Fulmer BFN 1879	2B	41	5	R			0.238	0.241	0.237	4.3	22.5	0.6	0.273	21.1	false
84686	Happy Easter C Ted Easterly CLE 1910	C	58	5	L			0.238	0.169	0.285	4.2	21.0	0.2	0.277	16.6	false
82840	Unsung Heroes 1B Pop Dillon BRO 1904	1B	47	5	L			0.238	0.211	0.256	5.1	16.7	0.6	0.249	22.3	false
83364	Snapshot C Alberto Castillo STL 1999	C	51	5	R			0.238	0.221	0.25	5.9	21.4	1.3	0.251	11.9	false
83436	Snapshot C Mike Tresh CWS 1940	C	50	0	R			0.237	0.225	0.245	5.7	20.7	0.5	0.268	13.4	false
82624	MLB 2026 Live LF Will Robertson BAL	LF	51	0	L			0.237	0.233	0.24	4.5	32.9	2.8	0.249	20.6	false
82867	Unsung Heroes 3B Babe Pinelli CIN 1922	3B	44	0	R			0.237	0.233	0.24	5.8	20.0	0.7	0.260	14.8	false
82293	MLB 2026 Live 2B Oswald Peraza LAA	2B	51	0	R			0.237	0.24	0.235	3.7	29.0	2.0	0.266	18.7	false
82039	MLB 2026 Live SS Liover Peguero PHI	SS	49	0	R			0.237	0.241	0.234	4.0	27.4	1.8	0.260	20.6	false
83391	Snapshot CF Ernie Orsatti STL 1933	CF	52	0	L			0.237	0.222	0.247	4.2	21.2	0.5	0.272	19.8	false
83533	Snapshot RF Bill Nicholson CHC 1946	RF	54	0	L			0.237	0.225	0.246	6.6	22.4	2.6	0.204	23.6	false
83361	Snapshot CF Hi Myers BRO 1917	CF	50	0	R			0.237	0.24	0.235	2.2	16.4	1.1	0.253	19.5	false
83409	Snapshot RF Danny Moeller WS1 1914	RF	53	0	S			0.237	0.224	0.245	6.2	25.6	0.9	0.263	20.3	false
82358	MLB 2026 Live CF Kameron Misner KC	CF	57	0	L			0.237	0.229	0.242	6.8	33.2	1.7	0.264	21.5	false
82022	MLB 2026 Live C Drew Millas WSH	C	49	0	S			0.237	0.235	0.238	5.0	24.5	1.3	0.257	19.9	false
81923	MLB 2026 Live LF Brandon Lockridge MIL	LF	50	0	R			0.237	0.242	0.234	5.2	29.9	0.7	0.289	22.1	false
82863	Unsung Heroes 2B Ted Kubiak ML4 1971	2B	53	0	S			0.237	0.233	0.24	7.1	20.1	1.3	0.227	21.4	false
81705	MLB 2026 Live 2B Christian Koss SF	2B	49	0	R			0.237	0.239	0.236	3.3	26.8	1.4	0.275	19.6	false
84415	Negro League Star 2B Mike Herrera SpPo 1927	2B	61	0	R			0.237	0.235	0.239	3.7	19.2	0.8	0.259	21.2	false
85606	MLB 2026 Live C Eric Haase SF	C	52	0	R			0.237	0.24	0.235	4.1	31.4	2.1	0.268	19	false
82327	MLB 2026 Live SS Tristan Gray MIN	SS	50	0	L			0.237	0.229	0.243	4.2	31.6	2.0	0.269	20.7	false
83405	Snapshot C Rick Dempsey BAL 1979	C	55	0	R			0.237	0.25	0.228	6.0	18.1	1.4	0.223	24.3	false
84996	MLB 2026 Live LF Billy Cook PIT	LF	50	0	R			0.237	0.242	0.234	4.8	30.2	1.7	0.268	21.4	false
84406	Negro League Star 2B Rainey Bibbs CiTi 1937	2B	53	0	S			0.237	0.233	0.239	3.6	18.9	1.0	0.257	18.2	false
85583	MLB 2026 Live 1B Victor Bericoto SF	1B	46	0	R			0.237	0.24	0.235	3.9	27.8	1.8	0.265	18.7	false
83412	Snapshot 2B Jack Barry BOS 1915	2B	49	0	R			0.237	0.239	0.235	5.5	11.4	0.6	0.229	23.1	false
84314	Rookie Sensation C Eliezer J. Alfonzo SF 2006	C	48	0	R			0.237	0.23	0.242	2.1	27.3	2.3	0.259	21.7	false
82825	Unsung Heroes C Zack Taylor BRO 1923	C	40	5	R			0.237	0.241	0.235	2.7	14.4	0.5	0.258	19.7	false
85801	Family Connections - Unsung Heroes CF Jose Tartabull ATH 1969	CF	46	5	L			0.237	0.192	0.268	2.5	10.3	0.2	0.256	17.1	false
83202	Snapshot SP Kid Nichols BSN 1901	P	79	5	S			0.237	0.274	0.212	4.1	43.6	2.7	0.296	29	false
83536	Snapshot CF Charlie Hemphill NYY 1910	CF	60	5	L			0.237	0.215	0.252	8.0	16.9	0.6	0.234	18.3	false
84328	Rookie Sensation CF Al Burch STL 1906	CF	41	5	L			0.237	0.218	0.251	6.2	22.9	0.5	0.281	7.199999999999999	false
82909	Unsung Heroes 2B Pep Young PIT 1938	2B	63	0	R			0.236	0.239	0.234	3.9	22.5	1.2	0.257	22.8	false
82852	Hardware Heroes 2B Brice Turang MIL 2024	2B	55	0	L			0.236	0.223	0.245	5.1	21.5	0.5	0.267	18.9	false
81963	MLB 2026 Live C Jose Trevino CIN	C	50	0	R			0.236	0.234	0.237	3.6	19.6	1.4	0.248	19.2	false
86007	MLB 2026 Live CF Junior Perez CWS	CF	49	0	R			0.236	0.241	0.232	6.4	32.3	2.1	0.249	22.5	false
82868	Unsung Heroes LF Fred Odwell CIN 1907	LF	44	0	L			0.236	0.227	0.243	5.6	23.5	0.4	0.274	17.4	false
84417	Negro League Star 2B Jack Marshall CAG 1934	2B	58	0	R			0.236	0.239	0.233	6.3	21.3	0.9	0.248	18.1	false
82226	MLB 2026 Live C Andrew Knizner BOS	C	47	0	R			0.236	0.238	0.234	4.7	22.5	1.3	0.253	18.2	false
84953	MLB 2026 Live LF Eloy Jimenez TOR	LF	46	0	R			0.236	0.235	0.236	4.2	24.4	2.0	0.245	16.7	false
85417	Played Where? - Veteran Presence LF Curtis Granderson MIA 2019	LF	45	0	L			0.236	0.255	0.224	7.6	26.4	1.5	0.235	22.3	false
82593	MLB 2026 Live C Mickey Gasper BOS	C	51	0	S			0.236	0.235	0.237	6.1	24.6	1.1	0.254	20	false
85353	T4 Ep. 1 - Snapshot 2B Mark Ellis COL 2011	2B	63	0	R			0.236	0.257	0.221	2.3	18.8	1.0	0.263	19.1	false
82834	Unsung Heroes LF Charlie Eden PT1 1885	LF	40	0	L			0.236	0.234	0.237	4.7	22.9	0.5	0.268	24.2	false
84980	MLB 2026 Live 3B Juan Brito CLE	3B	48	0	S			0.236	0.238	0.234	6.2	26.1	1.5	0.246	21.7	false
85271	MLB 2026 Live LF Tyler Black MIL	LF	49	0	L			0.236	0.231	0.24	6.5	29.5	1.5	0.257	20.9	false
82111	MLB 2026 Live 3B Max Acosta MIA	3B	50	0	R			0.236	0.239	0.234	5.3	26.8	1.5	0.256	19.4	false
84118	All-Time Legend 2B Rollie Zeider CWS Peak	2B	60	5	R			0.236	0.24	0.234	6.5	16.5	1.0	0.231	18.4	false
84444	Negro League Star 2B Dick Seay NeEa 1940	2B	66	5	R			0.236	0.237	0.235	6.6	20.0	1.9	0.218	17	false
84319	Rookie Sensation 2B Ike Rockenfield SLA 1905	2B	51	5	R			0.236	0.244	0.23	9.4	20.2	0.5	0.228	23.1	false
84302	Rookie Sensation SS Swede Risberg CWS 1917	SS	46	5	R			0.236	0.255	0.223	7.1	22.1	1.5	0.219	29.2	false
84297	Rookie Sensation 1B John Leary SLA 1914	1B	40	5	R			0.236	0.221	0.246	1.6	21.2	0.7	0.274	26.1	false
