# CAPPROJ key=diamondheart__20260331 role=hit label=Diamond Heart type=Daily variantMode=all_cards projval=40-99 vlvl0=625 vlvl5=541 recordsTotal=1166 rows=1166
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
83518	Snapshot RF Carl Reynolds CWS 1931	RF	59	5	R			0.268	0.269	0.267	4.3	11.4	2.4	0.237	23.1	false
83951	Historical All-Star SS Eddie Miller BSN 1940	SS	72	5	R			0.268	0.253	0.273	5.1	13.0	2.7	0.234	22.7	false
82895	Unsung Heroes C Duffy Dyer NYM 1972	C	69	5	R			0.268	0.282	0.263	5.1	19.1	2.3	0.255	27.6	false
83404	Snapshot 1B Danny Cater NYY 1970	1B	57	5	R			0.268	0.281	0.264	3.6	9.3	1.1	0.269	18.8	false
83483	Snapshot 3B Ken Boyer STL 1965	3B	61	5	R			0.268	0.27	0.267	6.7	13.3	2.3	0.239	17.2	false
83646	Snapshot RF Wally Westlake PIT 1949	RF	67	0	R			0.267	0.278	0.263	4.2	16.5	3.1	0.237	22.4	false
84153	Snapshot 1B John Milner NYM 1976	1B	84	0	L			0.267	0.279	0.263	7.9	16.0	2.3	0.234	21.6	false
84496	Negro League Star C Joe Greene KCM 1941	C	71	0	R			0.267	0.269	0.267	6.2	15.9	2.8	0.226	28.7	false
84477	Negro League Star 1B George Giles BrEa 1935	1B	71	0	L			0.267	0.262	0.269	5.9	14.6	0.8	0.270	25.1	false
84545	Negro League Star CF Oscar Charleston PiCr 1936	CF	89	0	L			0.267	0.259	0.27	6.7	14.4	1.9	0.242	24.4	false
85184	Young &amp; Old 1 - Rookie Sensation 2B Jim Baxes CLE 1959	2B	65	0	R			0.267	0.293	0.259	4.8	19.1	3.4	0.238	19.3	false
83690	Snapshot 3B Billy Werber PHA 1938	3B	70	5	R			0.267	0.259	0.27	8.9	13.0	2.7	0.210	22.1	false
84840	Celebrating 42 - Snapshot 3B Jackie Robinson BRO 1955	3B	68	5	R			0.267	0.277	0.264	9.0	9.3	2.4	0.216	12.8	false
83606	Snapshot 2B Jorge Orta CWS 1979	2B	69	5	L			0.267	0.191	0.292	7.4	12.6	1.9	0.234	22.5	false
84367	Rookie Sensation CF Cliff Mapes NYY 1949	CF	68	5	L			0.267	0.25	0.273	8.2	16.7	2.1	0.238	22.3	false
83488	Snapshot 2B Johnny Lucadello SLA 1941	2B	62	5	S			0.267	0.276	0.264	7.3	11.7	0.9	0.253	25.1	false
83464	Snapshot 1B Tony Horton CLE 1970	1B	58	5	R			0.267	0.286	0.26	4.6	13.3	3.0	0.228	23	false
83531	Snapshot 3B Clete Boyer NYY 1965	3B	66	5	R			0.267	0.3	0.256	4.6	13.9	2.9	0.229	25	false
83485	Snapshot CF Frank Baumholtz CHC 1953	CF	60	5	L			0.267	0.231	0.28	4.7	11.6	0.6	0.272	25.5	false
84112	All-Time Legend 3B Bobby Adams CIN Peak	3B	56	5	R			0.267	0.255	0.272	6.0	14.0	1.3	0.262	22.3	false
85944	July Jewels - Baseball Reference 4 RF Clyde Vollmer BOS 1951	RF	55	0	R			0.266	0.242	0.275	7.1	21.2	3.9	0.226	11.7	false
84495	Negro League Star RF Ed Stone PhSt 1946	RF	76	0	L			0.266	0.261	0.268	6.4	14.3	1.3	0.263	18.3	false
86126	Limited Edition/69 C Matt Nokes DET 1987	C	57	0	L			0.266	0.213	0.284	4.3	16.4	3.2	0.241	13.7	false
84141	All-Time Legend 2B Cass Michaels CWS Peak	2B	81	0	R			0.266	0.291	0.258	6.7	13.8	1.8	0.249	18.4	false
83669	Snapshot 3B Bill Melton CWS 1973	3B	71	0	R			0.266	0.285	0.259	6.5	14.5	2.6	0.228	22.1	false
83689	Snapshot RF Danny Litwhiler CIN 1948	RF	70	0	R			0.266	0.293	0.257	6.2	16.4	3.0	0.228	22.7	false
83549	Snapshot 3B Randy Jackson CHC 1953	3B	62	0	R			0.266	0.261	0.268	4.3	15.8	2.6	0.247	21	false
84382	Rookie Sensation 2B Jim Gilliam BRO 1953	2B	85	0	S			0.266	0.25	0.272	7.9	12.0	0.4	0.260	24.9	false
83490	Snapshot 1B Walt Dropo CWS 1955	1B	63	0	R			0.266	0.283	0.26	4.4	16.8	2.8	0.251	15.2	false
85062	HOF 1 - Veteran Presence CF Joe DiMaggio NYY 1951	CF	64	0	R			0.266	0.281	0.261	6.5	15.9	2.4	0.237	21.9	false
86148	Limited Edition/112 2B Pete Coscarart BRO 1940	2B	46	0	R			0.266	0.25	0.272	6.4	16.2	1.7	0.256	21.3	false
83728	Snapshot 1B Norm Cash DET 1964	1B	80	0	L			0.266	0.2	0.289	8.2	14.9	2.6	0.226	16.7	false
84132	All-Time Legend SS Don Buddin BOS Peak	SS	68	0	R			0.266	0.274	0.263	8.8	15.9	1.7	0.235	25.8	false
82860	Unsung Heroes 2B Tony Piet PIT 1932	2B	54	5	R			0.266	0.233	0.277	6.0	15.2	2.0	0.251	19.4	false
83688	Snapshot CF Jim Piersall BOS 1957	CF	75	5	R			0.266	0.258	0.268	6.6	11.9	2.7	0.220	22	false
84481	Negro League Star CF Pedro Pages NYC 1947	CF	74	5	S			0.266	0.265	0.267	7.2	13.2	1.1	0.252	24.5	false
84140	All-Time Legend SS Don Kessinger CHC Peak	SS	69	5	S			0.266	0.262	0.267	6.8	10.2	0.5	0.260	23.6	false
83454	Heart Attack - Snapshot SS Ron Hansen CWS 1967	SS	58	5	R			0.266	0.274	0.263	8.7	10.3	1.7	0.228	20.2	false
85087	Earth Day - Unsung Heroes SS Pumpsie Green BOS 1961	SS	56	5	S			0.266	0.316	0.249	8.5	15.0	1.1	0.254	22	false
82874	Unsung Heroes 2B Ken Boswell NYM 1969	2B	57	5	L			0.266	0.238	0.275	6.0	13.2	0.8	0.267	21.7	false
84356	Rookie Sensation CF Glenn Wilson DET 1982	CF	69	0	R			0.265	0.269	0.264	3.2	16.0	2.7	0.255	17.9	false
83969	Historical All-Star C Ellie Rodriguez ML4 1972	C	74	0	R			0.265	0.264	0.265	8.1	14.1	0.7	0.267	15.6	false
86282	All-Star Week - Historical All-Star C Tony Pena Sr. PIT 1984	C	62	0	R			0.265	0.294	0.255	4.1	17.0	1.8	0.270	19.2	true
83755	Snapshot 2B Davey Lopes LAD 1977	2B	74	0	R			0.265	0.294	0.255	7.6	15.3	1.7	0.250	16.4	false
85078	Clubhouse - Y&amp;O 1 - Rookie Sensation CF Tony Gwynn SD 1982	CF	58	0	L			0.265	0.263	0.265	4.0	11.8	0.3	0.282	23.9	false
83928	Historical All-Star SS Dave Concepcion CIN 1978	SS	60	0	R			0.265	0.298	0.253	5.1	15.9	1.1	0.276	20.4	false
83775	Snapshot 1B Dolph Camilli BRO 1938	1B	76	0	L			0.265	0.223	0.279	9.6	19.7	2.9	0.211	27.3	false
85314	Baseball Reference 2 1B Don Baylor ATH 1976	1B	64	0	R			0.265	0.281	0.26	6.0	14.2	2.8	0.229	20.8	false
83976	Historical All-Star 1B Harmon Killebrew MIN 1968	1B	73	5	R			0.265	0.254	0.269	9.7	21.6	4.3	0.192	12.7	false
84471	Negro League Star C Johnny Hayes NYBY 1940	C	69	5	L			0.265	0.262	0.267	8.2	14.6	1.7	0.246	15.5	false
84804	Baseball Reference 1 SS Mario Guerrero ATH 1978	SS	46	5	R			0.265	0.276	0.262	1.7	9.3	0.4	0.290	19.2	false
83403	Snapshot 2B Tito Fuentes SF 1972	2B	60	5	S			0.265	0.291	0.257	4.9	11.2	1.4	0.248	28.4	false
83770	Snapshot CF Boots Day MON 1971	CF	75	5	L			0.265	0.254	0.269	5.0	10.4	0.8	0.273	15.3	false
85495	60s Theme Week - Veteran Presence LF Yogi Berra NYY 1961	LF	68	5	L			0.265	0.257	0.267	5.6	8.6	2.6	0.228	11.6	false
83509	Snapshot LF Dusty Baker LAD 1978	LF	56	5	R			0.265	0.273	0.263	5.9	14.0	2.4	0.236	20.3	false
83950	Launch Deck Missions - Veteran Presence 1B Carl Yastrzemski BOS 1977	1B	81	0	L			0.264	0.191	0.289	6.5	12.7	1.9	0.240	20.2	false
83621	Snapshot 2B Jerry Priddy WS1 1943	2B	63	0	R			0.264	0.249	0.269	6.3	17.1	1.5	0.261	21.9	false
84522	Negro League Star SS Leroy Morney MoMo 1932	SS	83	0	S			0.264	0.267	0.263	5.3	14.2	0.6	0.282	17.9	false
84491	Negro League Star RF Charlie Mason HCSE 1932	RF	76	0	L			0.264	0.261	0.265	6.0	15.4	2.0	0.252	16.4	false
83983	Veteran Presence 2B Frankie Frisch STL 1934	2B	72	0	S			0.264	0.228	0.276	4.2	6.9	0.4	0.264	22.6	false
85945	July Jewels - Baseball Reference 4 2B Julio Cruz SEA 1979	2B	62	0	S			0.264	0.287	0.256	8.9	15.9	0.3	0.275	15.9	false
83709	Snapshot 3B Billy Cox BRO 1953	3B	74	0	R			0.264	0.249	0.269	5.6	12.1	2.4	0.231	20.7	false
84514	Negro League Star 2B Walter Cannady NYBY 1937	2B	83	0	R			0.264	0.272	0.262	4.9	14.3	1.6	0.257	22.6	false
84315	Rookie Sensation CF Lou Brock CHC 1962	CF	51	0	L			0.264	0.22	0.278	4.5	18.2	1.3	0.273	26.3	false
83437	Snapshot RF Wes Schulmerich BSN 1932	RF	51	5	R			0.264	0.239	0.272	5.3	16.7	3.0	0.229	23.2	false
83508	Snapshot CF Rick Miller CAL 1979	CF	59	5	L			0.264	0.235	0.274	7.1	15.5	0.5	0.279	17	false
83614	Snapshot 3B Carney Lansford ATH 1986	3B	67	5	R			0.264	0.262	0.265	4.8	10.5	2.6	0.235	13.5	false
83596	Snapshot LF Goose Goslin DET 1935	LF	64	5	L			0.264	0.272	0.262	6.2	11.3	1.8	0.236	22.8	false
83365	Snapshot 3B Jim Davenport SF 1965	3B	49	5	R			0.264	0.277	0.26	5.4	14.8	1.6	0.252	24.8	false
83729	Snapshot SS Al Dark NY1 1950	SS	75	5	R			0.264	0.263	0.265	3.8	13.9	2.4	0.242	25.5	false
83491	Snapshot CF Phil Cavarretta CHC 1937	CF	60	5	L			0.264	0.253	0.268	5.7	14.9	1.7	0.250	23.5	false
83593	Snapshot 2B Don Blasingame STL 1959	2B	71	5	L			0.264	0.26	0.266	6.2	10.0	0.5	0.265	18.8	false
84131	All-Time Legend RF Lee Walls CHC Peak	RF	65	0	R			0.263	0.255	0.266	5.3	16.7	2.1	0.255	18.7	false
83730	Snapshot 1B Earl Torgeson DET 1956	1B	72	0	L			0.263	0.24	0.271	9.8	16.3	2.0	0.231	16.1	false
84890	Clubhouse - Negro League Star SP Hilton Smith KCM 1946	P	88	0	R			0.263	0.263	0.263	2.7	16.2	0.5	0.305	17.9	false
83616	Snapshot CF Jim Northrup DET 1967	CF	68	0	L			0.263	0.255	0.265	5.2	15.8	1.6	0.263	18.5	false
83765	Snapshot CF Dwayne Murphy ATH 1981	CF	77	0	L			0.263	0.227	0.275	8.9	19.1	2.3	0.238	14.9	false
85732	Clubhouse - SwitchKnucklers - Hall of Fame C Rick Ferrell WS1 1945	C	67	0	R			0.263	0.295	0.252	8.6	10.5	0.6	0.252	15.2	false
83644	Snapshot 1B Chris Chambliss ATL 1983	1B	74	0	L			0.263	0.241	0.27	6.1	15.6	2.4	0.235	22.7	false
83684	Snapshot C Ken O&#39;Dea STL 1944	C	71	5	L			0.263	0.229	0.274	8.1	15.4	2.4	0.221	22.7	false
83953	Historical All-Star 2B Buddy Myer WS1 1937	2B	66	5	L			0.263	0.271	0.261	9.2	14.0	0.4	0.260	18.9	false
84322	Rookie Sensation 1B Tommy McCraw CWS 1963	1B	54	5	L			0.263	0.269	0.262	5.9	14.9	1.7	0.250	22.7	false
83392	Snapshot 1B Buddy Hassett BSN 1939	1B	50	5	L			0.263	0.252	0.266	2.6	6.1	0.5	0.282	11.1	false
84532	Negro League Star CF Jelly Gardner CAG 1930	CF	77	5	L			0.263	0.258	0.264	9.3	14.5	0.6	0.259	17.7	false
84369	Rookie Sensation C Bill Freehan DET 1963	C	74	5	R			0.263	0.27	0.26	7.6	15.8	2.5	0.226	20.7	false
83726	Snapshot 2B Tim Flannery SD 1985	2B	63	5	L			0.263	0.207	0.282	8.2	10.4	0.3	0.259	18.5	false
84440	Negro League Star 2B Matt Carlisle HoGr 1943	2B	64	5	R			0.263	0.267	0.262	6.2	12.7	1.2	0.258	17.6	false
83429	Snapshot LF Glenn Braggs ML4 1989	LF	53	5	R			0.263	0.259	0.265	5.6	16.8	2.8	0.241	13.6	false
83772	Snapshot CF Stan Spence WS1 1943	CF	82	0	L			0.262	0.258	0.264	7.5	13.1	2.2	0.225	21	false
85533	Memorial Day OnStream Builds - Snapshot LF Gene Richards SD 1980	LF	65	0	L			0.262	0.248	0.267	5.6	14.2	0.4	0.275	22.8	false
83720	Snapshot C Ray Mueller CIN 1946	C	76	0	R			0.262	0.269	0.26	4.3	18.1	2.6	0.251	20.2	false
83931	Historical All-Star 3B Frank Malzone BOS 1958	3B	58	0	R			0.262	0.263	0.261	3.4	12.3	1.9	0.255	18.1	false
83701	Snapshot SS Johnny Lipon DET 1948	SS	72	0	R			0.262	0.26	0.262	6.8	11.1	1.4	0.245	17	false
83595	Snapshot C Clyde Kluttz NY1 1945	C	61	0	R			0.262	0.261	0.262	3.7	12.2	2.2	0.242	22.7	false
84358	Rookie Sensation CF Dave Gallagher CWS 1988	CF	68	0	R			0.262	0.241	0.269	4.7	13.7	1.5	0.265	14.9	false
84845	Limited Edition/42 2B Jerry Coleman NYY 1949	2B	77	0	R			0.262	0.274	0.259	6.3	16.8	0.8	0.273	21.8	false
84311	Rookie Sensation 3B Rick Schu PHI 1985	3B	51	5	R			0.262	0.294	0.252	5.7	15.9	1.7	0.254	22.2	false
83515	Snapshot SS Pete Runnels WS1 1954	SS	60	5	L			0.262	0.252	0.265	7.6	14.7	0.6	0.261	21.7	false
82871	Unsung Heroes 3B Bob Kennedy CWS 1955	3B	61	5	R			0.262	0.274	0.258	5.3	12.5	2.5	0.228	21.3	false
84352	Rookie Sensation CF Vince DiMaggio BSN 1937	CF	46	5	R			0.262	0.247	0.268	4.9	19.8	2.8	0.250	18	false
85685	June Gems - Baseball Reference 3 LF Vince Coleman STL 1985	LF	55	5	S			0.262	0.254	0.265	5.6	16.3	0.3	0.291	18.7	false
84365	Rookie Sensation 2B Bump Wills TEX 1977	2B	72	0	S			0.261	0.232	0.27	6.0	16.9	1.2	0.265	20	false
84376	Rookie Sensation 2B Lou Whitaker DET 1978	2B	77	0	L			0.261	0.248	0.265	7.1	15.5	0.4	0.278	16.3	false
84872	Clubhouse - Negro League Star RF Walter Thomas KCM 1945	RF	63	0	R			0.261	0.27	0.258	3.4	13.4	0.8	0.277	20.6	false
82869	Unsung Heroes CF John Shelby LAD 1988	CF	55	0	S			0.261	0.248	0.266	5.0	19.7	1.6	0.271	21.2	false
83811	Live Collection Reward - Snapshot C Frankie Pytlak CLE 1937	C	81	0	R			0.261	0.274	0.257	7.2	9.3	0.3	0.261	16.8	false
84459	Negro League Star 1B Ed Mayweather NYBY 1942	1B	66	0	L			0.261	0.256	0.263	7.0	15.6	1.4	0.253	19.8	false
85289	May Names 1 - Snapshot C Milt May HOU 1974	C	63	0	L			0.261	0.253	0.264	4.3	14.8	1.3	0.272	17.3	false
85063	HOF 1 - Veteran Presence 1B Mickey Mantle NYY 1967	1B	68	0	S			0.261	0.297	0.249	9.2	22.0	3.0	0.225	13.3	false
82870	Unsung Heroes 3B Ed Goodson SF 1973	3B	61	0	L			0.261	0.231	0.272	2.4	13.9	1.9	0.260	21	false
85381	Clubhouse - Played Where? - Veteran Presence SS Lou Boudreau BOS 1951	SS	65	0	R			0.261	0.263	0.26	5.4	8.4	1.2	0.241	24.1	false
82723	Hardware Heroes SS Maury Wills LAD 1965	SS	78	5	S			0.261	0.268	0.258	3.8	10.2	0.2	0.283	17.2	false
82848	Unsung Heroes RF Wally Roettger STL 1931	RF	50	5	R			0.261	0.242	0.267	3.9	12.8	0.7	0.274	22.2	false
85835	T4 Ep. 3 - Historical All-Star SS Cal Ripken Jr. BAL 1987	SS	58	5	R			0.261	0.241	0.268	7.8	12.2	2.6	0.215	17.7	false
82847	Unsung Heroes 2B Johnny O&#39;Brien PIT 1955	2B	52	5	R			0.261	0.25	0.265	4.2	11.1	0.5	0.272	22.1	false
83399	Snapshot LF Wayne Nordhagen CWS 1980	LF	53	5	R			0.261	0.29	0.251	1.9	13.1	3.0	0.232	24.2	false
83578	Snapshot 1B John Mayberry TOR 1978	1B	68	5	L			0.261	0.219	0.275	6.9	15.0	2.5	0.232	13	false
83453	Snapshot CF Jim Hickman NYM 1965	CF	56	5	R			0.261	0.293	0.25	5.2	15.8	3.1	0.219	25.9	false
83421	Snapshot SS Frankie Gustine PIT 1943	SS	57	5	R			0.261	0.279	0.254	4.8	13.3	0.5	0.275	21.7	false
85330	T4 Ep. 1 - In Memoriam 3B Bobby Cox NYY 1968	3B	48	5	R			0.261	0.29	0.252	6.5	17.5	1.8	0.258	16.2	false
85849	Heart Attack - Unsung Heroes C Billy Bryan KC1 1965	C	48	5	L			0.261	0.224	0.274	4.9	23.7	2.0	0.276	22.6	false
84111	Unsung Heroes 2B Jack Brohamer CWS 1976	2B	75	5	L			0.261	0.245	0.267	6.9	10.3	1.6	0.236	15.7	false
83925	Historical All-Star LF Claudell Washington ATH 1975	LF	59	0	L			0.260	0.26	0.26	3.0	15.3	1.4	0.276	17.4	false
83932	Historical All-Star 1B Eddie Waitkus PHI 1949	1B	52	0	L			0.260	0.239	0.267	6.3	14.6	0.8	0.260	24.7	false
83590	Snapshot 3B Bill Madlock SF 1977	3B	64	0	R			0.260	0.258	0.261	3.7	9.8	1.8	0.248	17.2	false
83718	Snapshot CF Whitey Lockman NY1 1948	CF	77	0	L			0.260	0.242	0.266	5.3	15.7	2.1	0.245	19.6	false
84115	All-Time Legend 2B Don Gutteridge SLA Peak	2B	59	0	R			0.260	0.259	0.261	4.9	14.5	1.8	0.246	24.8	false
83489	Snapshot 1B Don Bollweg NYY 1953	1B	50	0	L			0.260	0.265	0.258	6.1	19.7	2.0	0.255	20.5	false
85873	T4 Ep. 3 - Snapshot CF Tony Armas BOS 1983	CF	48	0	R			0.260	0.256	0.261	3.0	24.6	4.2	0.233	22.3	false
82854	Unsung Heroes CF Johnny Rucker NY1 1945	CF	52	5	L			0.260	0.243	0.265	3.2	14.0	2.1	0.247	24.5	false
83650	Snapshot SS Billy Myers CIN 1937	SS	67	5	R			0.260	0.283	0.252	7.3	16.7	2.6	0.225	19.7	false
83388	Snapshot LF Alex Johnson TEX 1974	LF	50	5	R			0.260	0.242	0.266	4.0	13.9	1.4	0.269	15.7	false
82888	Unsung Heroes SS Tim Foli PIT 1979	SS	62	5	R			0.260	0.24	0.267	2.6	6.2	0.4	0.269	19.6	false
83482	Snapshot CF Jose Cardenal CLE 1969	CF	60	5	R			0.260	0.236	0.268	5.2	11.6	2.0	0.232	23	false
84342	Rookie Sensation CF Bobby Brown NYY 1980	CF	58	5	S			0.260	0.26	0.259	4.4	16.3	2.4	0.246	18.5	false
83582	Snapshot C Lou Berberet WS1 1956	C	65	5	L			0.260	0.237	0.267	8.2	16.6	1.5	0.245	18.8	false
83487	Snapshot SS Johnny Berardino SLA 1941	SS	60	5	R			0.260	0.22	0.273	5.2	11.5	1.8	0.237	24.2	false
84554	Negro League Star C Quincy Trouppe ClBu 1945	C	84	0	S			0.259	0.272	0.255	9.0	16.6	2.7	0.206	23.6	false
84336	Rookie Sensation C Jack Shepard PIT 1954	C	56	0	R			0.259	0.286	0.25	5.3	17.2	1.5	0.268	15.7	false
84134	All-Time Legend SS Craig Reynolds HOU Peak	SS	68	0	L			0.259	0.234	0.268	3.7	10.7	0.5	0.274	19.2	false
83492	Snapshot RF Dick Porter CLE 1932	RF	58	0	L			0.259	0.262	0.257	5.9	14.4	0.8	0.263	21.5	false
85461	Limited Edition/74 CF Bill North ATH 1975	CF	69	0	S			0.259	0.274	0.254	8.8	17.3	0.2	0.275	16.1	false
85519	60s Theme Week - Hardware Heroes RF Roger Maris NYY 1961	RF	82	0	L			0.259	0.248	0.263	8.5	12.2	4.1	0.174	14.4	false
84597	Limited Edition/97 LF Ron LeFlore MON 1980	LF	48	0	R			0.259	0.249	0.262	6.9	18.9	0.4	0.279	23.6	false
83622	Veteran Presence 1B Joe Kuhel WS1 1945	1B	66	0	L			0.259	0.263	0.257	7.5	12.5	0.6	0.250	24.1	false
83668	Snapshot RF Pat Kelly KC 1969	RF	68	0	L			0.259	0.246	0.264	6.5	15.9	1.4	0.251	23.2	false
84138	All-Time Legend 3B Billy Johnson NYY Peak	3B	72	0	R			0.259	0.272	0.255	5.4	14.0	2.2	0.238	19.7	false
82891	Unsung Heroes 2B Bill Cissell CLE 1932	2B	60	0	R			0.259	0.262	0.257	3.2	12.2	1.7	0.255	19.2	false
83630	Snapshot C Bill Salkeld BSN 1949	C	61	5	L			0.259	0.166	0.291	9.8	21.5	2.0	0.244	11.2	false
83607	Veteran Presence 1B Eddie Mathews HOU 1967	1B	65	5	L			0.259	0.279	0.253	8.1	17.6	2.5	0.225	18.7	false
83461	Snapshot LF Greg Luzinski CWS 1984	LF	56	5	R			0.259	0.235	0.267	8.0	16.0	2.8	0.215	16.1	false
84113	All-Time Legend SS Bill Knickerbocker CLE Peak	SS	57	5	R			0.259	0.255	0.26	4.9	11.8	1.6	0.244	22.7	false
84125	All-Time Legend CF Vic Davalillo CLE Peak	CF	65	5	L			0.259	0.245	0.264	3.5	11.6	0.9	0.267	20	false
83933	Historical All-Star C Del Crandall ML1 1954	C	72	5	R			0.259	0.306	0.244	4.3	15.7	3.2	0.226	16.3	false
83589	Snapshot LF Bernie Carbo CIN 1971	LF	56	5	L			0.259	0.248	0.263	9.0	15.7	1.5	0.215	39.5	false
82702	Hardware Heroes SS Luis Aparicio CWS 1957	SS	52	5	R			0.259	0.265	0.258	5.7	11.7	0.4	0.269	19.2	false
84108	Limited Edition/64 2B Burgess Whitehead NY1 1937	2B	58	0	R			0.258	0.27	0.253	3.6	6.8	0.9	0.255	17.6	true
84454	Negro League Star CF David Whatley HoGr 1941	CF	67	0	L			0.258	0.253	0.26	4.2	13.7	1.3	0.264	18.1	false
83699	Snapshot SS Roy Smalley MIN 1980	SS	74	0	S			0.258	0.233	0.266	7.4	15.3	1.9	0.234	19.2	false
85888	Heart Attack - Negro League Star SP Leroy Matlock PiCr 1935	P	86	0	L			0.258	0.239	0.264	4.5	12.7	0.2	0.275	23.5	false
83936	Historical All-Star C Gus Mancuso NY1 1935	C	58	0	R			0.258	0.212	0.273	3.9	9.7	1.3	0.257	15.2	false
84338	Rookie Sensation 3B Ken Keltner CLE 1938	3B	68	0	R			0.258	0.249	0.261	3.3	16.6	3.4	0.221	24.4	false
83737	Snapshot 2B Billy Goodman BOS 1954	2B	70	0	L			0.258	0.251	0.26	5.0	7.0	0.3	0.260	19.2	false
83419	Snapshot RF Bobby Darwin MIN 1973	RF	53	0	R			0.258	0.25	0.26	4.6	18.7	2.5	0.249	18.5	false
84462	Negro League Star 3B Clemente Carreras NYC 1941	3B	67	0	R			0.258	0.261	0.257	5.5	15.8	2.5	0.232	20.2	false
83605	Veteran Presence CF Bill Bruton DET 1962	CF	66	0	L			0.258	0.264	0.255	5.7	13.9	1.8	0.240	21.5	false
83550	Snapshot 1B Vic Wertz CLE 1955	1B	60	5	L			0.258	0.224	0.269	6.3	16.4	2.7	0.222	22.8	false
85828	Heart Attack - Negro League Star SP Patricio Scantlebury NYC 1946	P	56	5	L			0.258	0.242	0.264	3.1	11.5	0.2	0.282	22.2	false
83642	Snapshot LF Gary Roenicke BAL 1980	LF	59	5	R			0.258	0.275	0.253	8.3	15.7	2.9	0.203	21.2	false
83484	Veteran Presence 1B Dale Long WS2 1962	1B	61	5	L			0.258	0.241	0.264	7.5	12.1	2.0	0.222	21.2	false
85678	In Memoriam - Veteran Presence 1B Bob Horner STL 1988	1B	44	5	R			0.258	0.314	0.239	8.8	10.9	1.4	0.231	14.7	false
83547	Snapshot LF Gates Brown DET 1965	LF	58	5	L			0.258	0.276	0.252	5.1	14.9	2.4	0.222	31	false
83379	Snapshot 1B Steve Balboni KC 1985	1B	43	5	R			0.258	0.256	0.259	4.5	32.9	4.0	0.257	19.5	false
84347	Rookie Sensation 1B George Scott BOS 1966	1B	64	0	R			0.257	0.271	0.252	6.2	19.3	2.8	0.231	18.2	false
83935	Historical All-Star 2B Bill Rigney NY1 1948	2B	66	0	R			0.257	0.305	0.24	4.9	19.5	2.4	0.249	17.9	false
84469	Negro League Star LF Dave Pope TML 1959	LF	72	0	L			0.257	0.276	0.251	4.7	15.1	2.0	0.245	22.2	false
83647	Snapshot 1B Dick Gernert BOS 1953	1B	65	0	R			0.257	0.278	0.25	8.5	17.1	2.8	0.215	14.5	false
84335	Rookie Sensation RF Junior Felix TOR 1989	RF	57	0	S			0.257	0.252	0.259	4.9	18.8	1.8	0.261	19.3	false
85157	Young &amp; Old 1 - Veteran Presence 1B Ron Fairly TOR 1977	1B	62	0	L			0.257	0.212	0.272	6.4	16.7	1.8	0.244	19.8	false
83667	Snapshot CF Steve Brye MIN 1973	CF	72	0	R			0.257	0.296	0.244	6.7	16.1	1.9	0.241	18.7	false
83666	Veteran Presence LF Juan Beniquez BAL 1986	LF	70	0	R			0.257	0.288	0.247	5.8	15.0	0.7	0.276	14.3	false
83929	Historical All-Star 2B Johnny Temple CLE 1961	2B	57	5	R			0.257	0.261	0.255	6.8	9.8	0.6	0.250	18.3	false
84360	Rookie Sensation CF Albie Pearson WS1 1958	CF	65	5	L			0.257	0.217	0.271	7.2	8.8	0.6	0.243	21.4	false
83506	Snapshot 3B Mike Pagliarulo NYY 1985	3B	56	5	L			0.257	0.241	0.262	7.1	17.0	2.7	0.215	23.3	false
85166	Dock&#39;s Patients SS Steve Huntz SD 1970	SS	63	5	S			0.257	0.289	0.247	10.0	19.8	2.3	0.229	11.3	false
83510	Snapshot 3B Tommy Davis LAD 1961	3B	67	5	R			0.257	0.326	0.234	3.6	13.0	2.3	0.246	13.4	false
85152	Young &amp; Old 1 - Unsung Heroes 2B Jerry Adair BOS 1967	2B	45	5	R			0.257	0.26	0.256	2.8	12.0	0.5	0.279	19.3	false
83719	Snapshot LF Gene Woodling CLE 1956	LF	72	0	L			0.256	0.23	0.265	9.2	13.2	1.5	0.221	22.7	false
84316	Rookie Sensation C Nelson Santovenia MON 1988	C	49	0	R			0.256	0.268	0.251	4.7	19.0	2.3	0.239	28.9	false
83591	Snapshot C Johnny Roseboro LAD 1966	C	72	0	L			0.256	0.248	0.259	5.1	13.5	1.4	0.249	21.2	false
83651	Snapshot 2B Cookie Lavagetto BRO 1937	2B	68	0	R			0.256	0.275	0.25	7.2	14.3	2.0	0.228	19.6	false
82724	Hardware Heroes SS Frankie Crosetti NYY 1938	SS	78	0	R			0.256	0.222	0.267	8.5	17.6	1.6	0.234	21.5	false
83493	Veteran Presence 1B Jim Bottomley SLA 1936	1B	60	0	L			0.256	0.232	0.265	4.6	16.1	2.1	0.239	26.6	false
84326	Rookie Sensation 3B Buddy Blair PHA 1942	3B	60	0	L			0.256	0.263	0.254	3.9	12.5	1.4	0.250	23.4	false
83511	Snapshot 2B Rennie Stennett PIT 1972	2B	60	5	R			0.256	0.294	0.244	2.2	13.2	1.1	0.273	18.8	false
83913	Historical All-Star 2B Steve Sax LAD 1983	2B	53	5	R			0.256	0.238	0.262	6.0	13.3	1.0	0.261	13.9	false
85023	HOF 1 - Hall of Fame 3B Brooks Robinson BAL 1963	3B	49	5	R			0.256	0.266	0.252	4.7	15.3	1.3	0.258	21	false
