# CAPPROJ key=bronzeheart__20260330 role=hit label=Bronze Heart type=Daily variantMode=all_cards projval=40-69 vlvl0=329 vlvl5=300 recordsTotal=629 rows=629
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
82864	Unsung Heroes C Clyde Sukeforth CIN 1931	C	51	0	L			0.264	0.262	0.265	7.9	6.2	0.4	0.231	20.4	false
84299	Rookie Sensation C John Bateman HOU 1963	C	44	0	R			0.264	0.302	0.246	4.8	11.8	1.2	0.245	22	false
84444	Negro League Star 2B Dick Seay NeEa 1940	2B	66	5	R			0.264	0.266	0.264	8.2	8.6	1.0	0.224	19.4	false
83357	Snapshot C Jeff Reed CIN 1989	C	47	0	L			0.263	0.241	0.273	7.6	9.9	1.2	0.226	19.8	false
82833	Unsung Heroes 3B Jeff Hamilton LAD 1989	3B	45	0	R			0.263	0.242	0.273	2.9	8.2	1.1	0.237	29.7	false
83381	Snapshot 1B Lou Limmer PHA 1954	1B	52	0	L			0.262	0.243	0.27	6.7	9.7	2.7	0.191	22.2	false
85460	May Birthdays - Unsung Heroes SS Billy Jurges CHC 1935	SS	57	0	R			0.262	0.298	0.244	6.0	8.6	0.2	0.244	23.5	false
85169	Dock&#39;s Patients SS Tommy Dean SD 1970	SS	41	0	R			0.261	0.234	0.273	4.9	11.6	0.7	0.258	16.7	false
85158	Dock&#39;s Patients 2B Dave Campbell SD 1970	2B	50	0	R			0.261	0.305	0.24	4.4	12.2	1.0	0.244	25.2	false
84418	Negro League Star CF Double Duty Radcliffe NEL 1944	CF	57	0	R			0.260	0.264	0.258	6.4	10.7	0.3	0.240	28	false
84397	Negro League Star C Paul Hardy BBB 1942	C	47	0	R			0.259	0.264	0.256	7.6	9.8	0.2	0.250	12.7	false
83356	Snapshot SS Ivan De Jesus PHI 1982	SS	41	0	R			0.259	0.241	0.267	6.8	9.8	0.3	0.239	22.5	false
83548	Snapshot SS Mark Belanger BAL 1974	SS	64	0	R			0.259	0.256	0.261	7.6	9.4	0.7	0.229	21	false
83335	Snapshot C Bob Swift DET 1945	C	43	5	R			0.259	0.261	0.258	7.5	7.5	0.3	0.243	12	false
85486	Clubhouse - 60s Week - Historical All-Star SP Stan Williams LAD 1960	P	69	0	R			0.258	0.273	0.25	2.6	21.9	0.9	0.297	15.1	false
83434	Snapshot LF Bobby Thomson ML1 1956	LF	49	0	R			0.258	0.269	0.254	6.1	10.7	1.4	0.227	18.7	false
85895	FLF 14 &amp; Co. - Unsung Heroes SP Earl Wilson BOS 1962	P	55	5	R			0.258	0.225	0.273	5.2	14.7	1.3	0.244	18	false
84094	All-Time Legend 2B Doug Flynn NYM Peak	2B	40	5	R			0.258	0.268	0.253	2.6	5.8	0.2	0.250	24.4	false
84677	Happy Easter SS Jelly Jackson HoGr 1938	SS	47	5	R			0.257	0.259	0.256	8.0	7.9	0.6	0.227	15.6	false
84098	All-Time Legend 2B Sparky Anderson PHI Peak	2B	41	5	R			0.257	0.252	0.259	7.6	7.1	0.2	0.238	15.4	false
84428	Negro League Star SP Henry McHenry NeBr 1932	P	66	0	R			0.255	0.257	0.254	5.5	16.4	1.0	0.246	22.2	false
83481	Snapshot C Dave Valle SEA 1989	C	55	0	R			0.254	0.249	0.257	7.6	7.4	1.0	0.211	21.3	false
84401	Negro League Star SP Isidro Fabre CSE 1931	P	51	0	R			0.254	0.258	0.252	4.8	16.4	1.0	0.244	25.5	false
85171	Dock&#39;s Patients 1B Ramon Webster SD 1970	1B	42	0	L			0.253	0.151	0.301	4.6	9.2	0.8	0.248	10.5	false
84444	Negro League Star 2B Dick Seay NeEa 1940	2B	66	0	R			0.251	0.253	0.25	7.6	9.7	0.9	0.218	17.7	false
84300	Rookie Sensation SS Irv Hall PHA 1943	SS	40	0	R			0.251	0.248	0.252	3.4	8.9	0.2	0.256	16.5	false
82965	Snapshot SP Jim Tobin BSN 1945	P	52	5	R			0.249	0.238	0.254	9.6	20.0	2.1	0.204	15.4	false
85805	T4 Ep. 3 - Unsung Heroes SS Hal Lanier SF 1969	SS	43	5	R			0.249	0.303	0.225	4.7	7.3	0.2	0.250	11.3	false
84029	Veteran Presence SP Rip Sewell PIT Peak	P	63	5	L			0.247	0.214	0.262	4.3	13.6	1.0	0.236	22.6	false
83335	Snapshot C Bob Swift DET 1945	C	43	0	R			0.246	0.249	0.245	6.9	8.2	0.3	0.235	10.7	false
85827	T4 Ep. 3 - Negro League Star SP Bob Romby BEG 1948	P	58	5	L			0.246	0.24	0.249	5.6	15.3	1.6	0.218	22.2	false
84094	All-Time Legend 2B Doug Flynn NYM Peak	2B	40	0	R			0.245	0.255	0.241	2.2	6.3	0.2	0.242	22.5	false
84098	All-Time Legend 2B Sparky Anderson PHI Peak	2B	41	0	R			0.245	0.242	0.246	6.9	7.7	0.2	0.230	13.8	false
84677	Happy Easter SS Jelly Jackson HoGr 1938	SS	47	0	R			0.244	0.246	0.243	7.4	8.8	0.5	0.221	13.9	false
84866	Clubhouse - Negro League Star C Sammie Haynes KCM 1945	C	40	0	R			0.244	0.248	0.242	6.5	10.6	0.2	0.228	22.6	false
83866	Veteran Presence SP Red Ruffing NYY 1941	P	58	5	R			0.244	0.27	0.232	3.2	17.4	0.7	0.249	28	false
83455	Snapshot C Dave Duncan CLE 1974	C	49	5	R			0.243	0.255	0.237	7.7	15.0	1.8	0.201	15.8	false
85805	T4 Ep. 3 - Unsung Heroes SS Hal Lanier SF 1969	SS	43	0	R			0.238	0.292	0.213	4.1	8.2	0.2	0.244	10	false
85170	Dock&#39;s Patients 3B Van Kelly SD 1970	3B	40	5	L			0.237	0.144	0.281	9.8	17.4	1.0	0.204	14.2	false
82965	Snapshot SP Jim Tobin BSN 1945	P	52	0	R			0.234	0.225	0.239	9.1	21.2	1.8	0.196	13.8	false
83866	Veteran Presence SP Red Ruffing NYY 1941	P	58	0	R			0.229	0.256	0.217	2.6	18.6	0.6	0.242	26.4	false
85170	Dock&#39;s Patients 3B Van Kelly SD 1970	3B	40	0	L			0.227	0.14	0.267	9.1	18.0	0.9	0.200	13.1	false
83455	Snapshot C Dave Duncan CLE 1974	C	49	0	R			0.227	0.24	0.221	7.0	15.8	1.6	0.194	14.3	false
