# CAPPROJ key=diamondquick__20260313 role=hit label=Diamond Quick type=Quick variantMode=all_cards projval=40-99 vlvl0=2046 vlvl5=1253 recordsTotal=3299 rows=3299
CID	Name	Position	VAL	VLvl	Hand	Cap Value	Slots Value	pwOBA	pwOBA_vL	pwOBA_vR	BBpct	SOpct	HRpct	BABIP	XBHpct	ProjectedNewCard
82109	MLB 2026 Live CF Jakob Marsee MIA	CF	62	0	L			0.239	0.235	0.241	7.9	28.6	1.6	0.243	24.2	false
85329	FLF 7 - Future Legend C Joe Mack MIA 2026	C	74	0	L			0.239	0.228	0.247	6.6	31.3	2.4	0.247	16.8	false
83450	Snapshot 3B Corey Koskie TOR 2005	3B	55	0	L			0.239	0.228	0.246	7.1	29.1	1.8	0.249	19.3	false
85166	Dock&#39;s Patients SS Steve Huntz SD 1970	SS	63	0	S			0.239	0.247	0.234	8.9	31.8	2.2	0.252	5.2	false
85139	National Pretzel Day SP Pretzels Getzien DTN 1888	P	64	0	R			0.239	0.251	0.231	5.8	33.0	1.8	0.275	20.5	false
84431	Negro League Star SP Rube Foster CLG 1910	P	67	0	R			0.239	0.239	0.239	3.7	31.2	2.2	0.275	18.2	false
82888	Unsung Heroes SS Tim Foli PIT 1979	SS	62	0	R			0.239	0.222	0.25	2.4	10.9	0.1	0.268	14.9	false
82623	MLB 2026 Live 2B Thairo Estrada BAL	2B	50	0	R			0.239	0.242	0.236	3.5	23.3	1.8	0.252	21.7	false
81957	MLB 2026 Live 1B Christian Encarnacion-Strand BAL	1B	51	0	R			0.239	0.243	0.237	3.9	29.7	2.2	0.262	22.6	false
83449	Snapshot CF Rajai Davis DET 2015	CF	57	0	R			0.239	0.234	0.242	4.8	25.4	1.8	0.246	26.9	false
82020	MLB 2026 Live RF Dylan Crews WSH	RF	54	0	R			0.239	0.242	0.237	4.8	27.8	1.9	0.259	20	false
82861	Unsung Heroes CF Vin Campbell BSN 1912	CF	54	0	L			0.239	0.224	0.25	3.3	20.2	1.6	0.248	22.3	false
82874	Unsung Heroes 2B Ken Boswell NYM 1969	2B	57	0	L			0.239	0.215	0.255	5.4	22.0	0.8	0.264	18.5	false
83478	Snapshot 3B Aaron Boone CIN 1999	3B	59	0	R			0.239	0.219	0.252	2.9	24.7	1.8	0.261	21.3	false
83444	Snapshot SS Dick Bartell CHC 1939	SS	55	0	R			0.239	0.241	0.237	7.1	21.3	1.3	0.228	29.5	false
82011	MLB 2026 Live C Riley Adams WSH	C	59	0	R			0.239	0.243	0.237	4.4	30.9	2.0	0.275	16.7	false
84112	All-Time Legend 3B Bobby Adams CIN Peak	3B	56	0	R			0.239	0.231	0.244	5.4	23.0	1.1	0.258	20.1	false
84312	Rookie Sensation C Buck Rodgers LAA 1962	C	42	5	S			0.239	0.222	0.251	4.4	20.6	1.1	0.248	26.9	false
84302	Rookie Sensation SS Swede Risberg CWS 1917	SS	46	5	R			0.239	0.251	0.23	7.4	24.7	1.4	0.230	31.1	false
84424	Negro League Star 2B Javier Perez PBG 1933	2B	61	5	R			0.239	0.24	0.238	6.5	22.7	0.7	0.259	22	false
84415	Negro League Star 2B Mike Herrera SpPo 1927	2B	61	5	R			0.239	0.238	0.24	4.4	19.9	0.8	0.260	21.6	false
84099	All-Time Legend SS Enzo Hernandez SD Peak	SS	50	5	R			0.239	0.23	0.245	5.5	12.4	0.0	0.256	15.4	false
82883	Unsung Heroes 2B Billy Gilbert NY1 1903	2B	60	5	R			0.239	0.22	0.252	8.1	19.3	1.3	0.237	7.8	false
84398	Negro League Star LF John Bissant CAG 1944	LF	48	5	R			0.239	0.24	0.239	4.8	20.3	0.7	0.259	23.1	false
84406	Negro League Star 2B Rainey Bibbs CiTi 1937	2B	53	5	S			0.239	0.235	0.242	4.3	19.7	1.1	0.257	17.8	false
85275	1st Mexican Born Player - Snapshot CF Mel Almada WS1 1937	CF	43	5	L			0.239	0.205	0.263	4.9	19.2	0.4	0.270	17.5	false
85620	MLB 2026 Live SS Gage Workman DET	SS	58	0	L			0.238	0.234	0.24	5.3	33.5	2.1	0.269	19.4	false
81895	MLB 2026 Live SS Alika Williams ATH	SS	50	0	R			0.238	0.242	0.236	4.1	27.0	1.5	0.272	20	false
84926	MLB 2026 Live CF Joey Wiemer WSH	CF	55	0	R			0.238	0.246	0.233	6.0	31.0	1.8	0.264	19.7	false
85547	MLB 2026 Live CF Ryan Waldschmidt AZ	CF	52	0	R			0.238	0.241	0.235	5.8	29.4	1.2	0.272	21.1	false
81733	MLB 2026 Live 3B Will Wagner SD	3B	57	0	L			0.238	0.234	0.241	6.9	26.0	0.9	0.263	20.3	false
85545	MLB 2026 Live 1B Esmerlyn Valdez PIT	1B	52	0	R			0.238	0.242	0.236	5.8	31.3	2.2	0.253	21.3	false
83511	Snapshot 2B Rennie Stennett PIT 1972	2B	60	0	R			0.238	0.268	0.218	2.2	21.9	1.1	0.278	16.8	false
84893	MLB 2026 Live LF Austin Slater TB	LF	51	0	R			0.238	0.243	0.235	6.4	31.3	1.5	0.276	15.7	false
82045	MLB 2026 Live CF Johan Rojas PHI	CF	59	0	R			0.238	0.242	0.236	3.9	25.8	1.1	0.279	18.5	false
82292	MLB 2026 Live CF Kyren Paris LAA	CF	60	0	R			0.238	0.243	0.234	6.6	32.2	1.8	0.264	18.3	false
82528	MLB 2026 Live 2B Richie Palacios TB	2B	59	0	L			0.238	0.234	0.241	7.1	25.4	1.0	0.259	17.4	false
82333	MLB 2026 Live CF James Outman DET	CF	60	0	L			0.238	0.234	0.24	5.7	32.2	2.0	0.261	22.1	false
82439	MLB 2026 Live C Bo Naylor CLE	C	60	0	L			0.238	0.235	0.24	6.5	27.7	2.1	0.239	18.4	false
81949	MLB 2026 Live CF Dane Myers CIN	CF	52	0	R			0.238	0.24	0.236	5.3	30.3	1.8	0.273	14.6	false
83953	Historical All-Star 2B Buddy Myer WS1 1937	2B	66	0	L			0.238	0.242	0.235	8.4	23.2	0.2	0.264	15.2	false
82534	MLB 2026 Live CF Cedric Mullins TB	CF	65	0	L			0.238	0.235	0.241	6.2	26.7	2.2	0.242	13.7	false
84144	All-Time Legend CF Eddie Milner CIN Peak	CF	74	0	L			0.238	0.222	0.248	6.3	21.8	1.4	0.238	21.3	false
81902	MLB 2026 Live CF Jake Mangum PIT	CF	56	0	S			0.238	0.236	0.239	3.8	24.9	0.6	0.289	19.6	false
82165	MLB 2026 Live LF Joey Loperfido HOU	LF	51	0	L			0.238	0.235	0.24	5.1	31.5	1.8	0.270	23	false
85230	MLB 2026 Live 2B Hao-Yu Lee DET	2B	52	0	R			0.238	0.24	0.236	5.0	28.3	1.8	0.259	20.7	false
85618	MLB 2026 Live RF Spencer Jones NYY	RF	60	0	L			0.238	0.233	0.242	5.6	33.1	2.1	0.264	21.3	false
84320	Rookie Sensation 1B Mike Jacobs FLO 2006	1B	52	0	L			0.238	0.225	0.247	5.2	27.2	2.0	0.239	27.9	false
82258	MLB 2026 Live SS Darell Hernaiz ATH	SS	57	0	R			0.238	0.243	0.234	5.6	25.2	1.2	0.261	18.9	false
82898	Unsung Heroes SS Wally Gerber SLA 1920	SS	70	0	R			0.238	0.258	0.225	5.9	20.3	1.2	0.245	17.6	false
81961	MLB 2026 Live CF TJ Friedl CIN	CF	58	0	L			0.238	0.238	0.239	6.6	26.2	1.6	0.248	18.4	false
83726	Snapshot 2B Tim Flannery SD 1985	2B	63	0	L			0.238	0.21	0.257	7.5	18.3	0.0	0.260	15.8	false
84129	All-Time Legend LF David Dellucci ARI Peak	LF	63	0	L			0.238	0.234	0.24	6.3	29.4	2.0	0.246	21.6	false
84612	World Baseball Classic 2B Tsung-Che Cheng TPE 2026	2B	44	0	L			0.238	0.218	0.251	8.3	26.2	0.8	0.272	6.2	false
83491	Snapshot CF Phil Cavarretta CHC 1937	CF	60	0	L			0.238	0.228	0.245	5.1	25.4	1.8	0.250	21.5	false
82553	MLB 2026 Live 3B Oswaldo Cabrera NYY	3B	57	0	S			0.238	0.238	0.238	5.1	24.8	1.8	0.253	15.4	false
83939	Historical All-Star 2B Frank Bolling ML1 1961	2B	65	0	R			0.238	0.244	0.233	5.8	20.9	1.9	0.238	11.5	false
84109	All-Time Legend CF Joe Birmingham CLE Peak	CF	54	0	R			0.238	0.249	0.23	4.1	23.2	1.7	0.249	20.4	false
83505	Snapshot RF Derek Bell HOU 1997	RF	58	0	R			0.238	0.224	0.248	5.5	25.3	1.8	0.246	20	false
82474	MLB 2026 Live LF Brooks Baldwin CWS	LF	54	0	S			0.238	0.237	0.238	4.7	28.3	2.0	0.258	18	false
81841	MLB 2026 Live 1B Luken Baker AZ	1B	58	0	R			0.238	0.24	0.237	7.2	30.6	2.4	0.239	16.3	false
81719	MLB 2026 Live C Patrick Bailey CLE	C	73	0	S			0.238	0.238	0.237	5.4	28.1	1.7	0.263	17.7	false
82852	Hardware Heroes 2B Brice Turang MIL 2024	2B	55	5	L			0.238	0.223	0.247	5.8	22.2	0.4	0.270	18.8	false
84793	Baseball Reference 1 CF Mike Trout LAA 2024	CF	51	5	R			0.238	0.2	0.263	7.6	22.6	2.2	0.225	7.199999999999999	false
84407	Negro League Star 2B Recurvon Teran CSE 1923	2B	50	5	R			0.238	0.24	0.237	6.1	21.5	1.7	0.229	23.8	false
82849	Unsung Heroes SS Heinie Sand PHI 1924	SS	48	5	R			0.238	0.239	0.238	6.4	23.8	1.9	0.232	20	false
84309	Rookie Sensation CF Esteury Ruiz ATH 2023	CF	50	5	R			0.238	0.239	0.237	4.5	22.4	1.1	0.262	19.6	false
83911	Historical All-Star 2B Cookie Rojas KC 1974	2B	48	5	R			0.238	0.232	0.242	4.1	18.1	1.5	0.247	12.4	false
82879	Unsung Heroes C Tom Padden PIT 1935	C	57	5	R			0.238	0.255	0.226	8.2	21.3	0.8	0.250	12	false
82701	Hardware Heroes SS Jorge Mateo BAL 2022	SS	47	5	R			0.238	0.221	0.25	3.4	29.2	1.9	0.263	26.7	false
84100	All-Time Legend 2B Denny Doyle PHI Peak	2B	51	5	L			0.238	0.221	0.249	5.1	17.8	0.9	0.248	20.1	false
84499	Negro League Star 2B Bingo DeMoss CAG 1922	2B	79	5	R			0.238	0.24	0.236	8.3	22.6	0.7	0.249	16.6	false
83915	Historical All-Star SS Royce Clayton STL 1997	SS	58	5	R			0.238	0.241	0.237	4.0	24.3	1.3	0.259	26.1	false
84446	Negro League Star SP Bill Byrd CEG 1935	P	73	5	S			0.238	0.233	0.241	5.7	29.5	2.0	0.251	22	false
83563	Snapshot 3B Russ Wrightstone PHI 1921	3B	63	0	L			0.237	0.221	0.247	3.5	20.7	2.3	0.237	13.9	false
83579	Snapshot CF Bill Wilson PHA 1954	CF	60	0	R			0.237	0.239	0.236	7.1	27.2	2.4	0.227	17.8	false
81893	MLB 2026 Live 1B Enmanuel Valdez PIT	1B	56	0	L			0.237	0.23	0.242	6.3	28.7	1.8	0.250	19.9	false
82599	MLB 2026 Live 1B Nick Sogard BOS	1B	56	0	S			0.237	0.24	0.236	7.0	27.6	0.7	0.268	22.6	false
84316	Rookie Sensation C Nelson Santovenia MON 1988	C	49	0	R			0.237	0.246	0.232	5.1	29.3	1.9	0.248	29.9	false
82236	MLB 2026 Live RF Rob Refsnyder SEA	RF	54	0	R			0.237	0.241	0.235	6.0	30.3	2.0	0.263	13	false
83441	Snapshot RF Wally Post PHI 1959	RF	54	0	R			0.237	0.236	0.238	4.6	27.9	2.4	0.242	20.7	false
86014	MLB 2026 Live C Logan Porter LAA	C	50	0	R			0.237	0.244	0.232	6.3	29.9	1.6	0.266	15.3	false
83458	Snapshot CF Jay Payton NYM 2000	CF	58	0	R			0.237	0.24	0.235	3.9	20.7	1.9	0.244	15	false
83606	Snapshot 2B Jorge Orta CWS 1979	2B	69	0	L			0.237	0.188	0.271	6.9	23.0	1.3	0.240	18.9	false
84916	MLB 2026 Live CF Jared Oliva NYM	CF	50	0	R			0.237	0.242	0.233	4.3	27.7	1.8	0.261	19.1	false
83650	Snapshot SS Billy Myers CIN 1937	SS	67	0	R			0.237	0.245	0.231	6.7	27.8	2.0	0.242	17.4	false
85634	MLB 2026 Live C Sean Murphy ATL	C	67	0	R			0.237	0.239	0.235	6.5	30.8	2.5	0.242	16.8	false
83997	Veteran Presence 1B Mark McGwire STL 2001	1B	75	0	R			0.237	0.241	0.234	8.7	37.2	3.8	0.221	0	false
81844	MLB 2026 Live C James McCann AZ	C	50	0	R			0.237	0.24	0.234	3.6	28.2	1.6	0.275	19	false
82603	MLB 2026 Live 2B Marcelo Mayer BOS	2B	53	0	L			0.237	0.236	0.238	5.0	27.6	1.7	0.256	22.6	false
83461	Snapshot LF Greg Luzinski CWS 1984	LF	56	0	R			0.237	0.229	0.242	7.6	27.0	2.1	0.233	14.4	false
83435	Snapshot 1B Tony Lupien BOS 1943	1B	52	0	L			0.237	0.227	0.245	4.8	16.6	1.4	0.237	16.1	false
84597	Limited Edition/97 LF Ron LeFlore MON 1980	LF	48	0	R			0.237	0.229	0.242	6.5	28.7	0.2	0.285	24.8	false
82863	Unsung Heroes 2B Ted Kubiak ML4 1971	2B	53	0	S			0.237	0.236	0.238	7.4	22.5	1.4	0.234	20.1	false
84113	All-Time Legend SS Bill Knickerbocker CLE Peak	SS	57	0	R			0.237	0.234	0.239	4.5	20.2	1.4	0.245	21.3	false
85265	MLB 2026 Live C Sam Huff BAL	C	51	0	R			0.237	0.245	0.232	4.8	32.4	2.1	0.270	17.6	false
84378	Rookie Sensation CF Jackie Hayes WOR 1882	CF	66	0	S			0.237	0.233	0.24	1.6	28.6	1.9	0.268	29.9	false
82204	MLB 2026 Live LF Sam Haggerty CIN	LF	60	0	S			0.237	0.243	0.234	4.9	26.2	0.9	0.278	19.5	false
82426	MLB 2026 Live DH David Fry CLE	DH	60	0	R			0.237	0.239	0.235	5.5	29.7	2.2	0.252	16.9	false
82531	MLB 2026 Live C Hunter Feduccia TB	C	58	0	L			0.237	0.23	0.243	7.0	31.6	1.5	0.266	18.2	false
83405	Snapshot C Rick Dempsey BAL 1979	C	55	0	R			0.237	0.244	0.233	6.2	20.6	1.4	0.231	24	false
84125	All-Time Legend CF Vic Davalillo CLE Peak	CF	65	0	L			0.237	0.224	0.245	3.4	20.6	1.0	0.267	16.3	false
83500	Veteran Presence C Travis d&#39;Arnaud ATL 2022	C	55	0	R			0.237	0.238	0.237	3.4	29.2	2.5	0.258	16.5	false
83919	Historical All-Star 3B Scott Cooper BOS 1993	3B	58	0	L			0.237	0.227	0.244	5.1	24.8	1.6	0.254	18.3	false
83561	Snapshot CF Sam Chapman PHA 1939	CF	63	0	R			0.237	0.22	0.249	5.1	26.6	2.3	0.239	20.5	false
86040	MLB 2026 Live 2B Tyler Callihan PIT	2B	55	0	L			0.237	0.232	0.24	5.1	32.2	1.9	0.270	20.3	false
85543	MLB 2026 Live CF Henry Bolte ATH	CF	49	0	R			0.237	0.237	0.236	5.6	32.0	1.7	0.272	19.9	false
83487	Snapshot SS Johnny Berardino SLA 1941	SS	60	0	R			0.237	0.217	0.251	4.8	20.5	1.4	0.241	23.9	false
83485	Snapshot CF Frank Baumholtz CHC 1953	CF	60	0	L			0.237	0.201	0.262	4.2	21.1	0.4	0.269	23.7	false
82705	Hardware Heroes CF Ed Andrews PHI 1886	CF	63	0	R			0.237	0.24	0.235	4.8	20.5	1.7	0.239	17.4	false
85048	Celebrating GA - Baseball Reference LF Garret Anderson LAA 2008	LF	49	0	L			0.237	0.223	0.247	1.9	22.7	1.1	0.284	16	false
83572	Snapshot SS Jose Valentin CWS 2004	SS	64	5	S			0.237	0.225	0.246	6.1	31.4	2.8	0.223	29.1	false
82867	Unsung Heroes 3B Babe Pinelli CIN 1922	3B	44	5	R			0.237	0.233	0.239	6.5	20.7	0.5	0.262	13.9	false
82844	Unsung Heroes LF Bris Lord PHA 1910	LF	47	5	R			0.237	0.218	0.251	4.5	24.9	1.2	0.256	29.6	false
83442	Snapshot CF Nemo Leibold BOS 1921	CF	55	5	L			0.237	0.233	0.241	6.1	20.0	0.1	0.265	22.5	false
82839	Unsung Heroes C Frank Gibson BSN 1924	C	50	5	S			0.237	0.218	0.25	3.8	25.5	1.4	0.262	25.8	false
84352	Rookie Sensation CF Vince DiMaggio BSN 1937	CF	46	5	R			0.237	0.225	0.245	4.9	30.7	2.3	0.258	16.6	false
82885	Unsung Heroes LF Tom Daley NYY 1914	LF	61	5	L			0.237	0.238	0.237	8.5	20.2	0.3	0.246	20.1	false
85158	Dock&#39;s Patients 2B Dave Campbell SD 1970	2B	50	5	R			0.237	0.265	0.218	3.5	27.5	1.9	0.260	22.1	false
84660	Opening Day Heroes - Snapshot SP Madison Bumgarner SF 2017	P	88	5	R			0.237	0.25	0.228	4.3	34.7	3.8	0.245	4.9	false
85849	Heart Attack - Unsung Heroes C Billy Bryan KC1 1965	C	48	5	L			0.237	0.207	0.258	4.4	34.2	1.6	0.288	23.5	false
83383	Snapshot SS Dave Bancroft PHI 1919	SS	49	5	S			0.237	0.251	0.228	5.7	21.9	0.4	0.264	22	false
85665	June Gems - Baseball Reference 3 CF Maurice Archdeacon CWS 1924	CF	45	5	L			0.237	0.24	0.235	8.3	33.2	0.0	0.309	16.3	false
84314	Rookie Sensation C Eliezer J. Alfonzo SF 2006	C	48	5	R			0.237	0.228	0.243	2.5	27.6	2.2	0.260	22.3	false
84984	MLB 2026 Live 1B Shay Whitcomb HOU	1B	52	0	R			0.236	0.24	0.233	4.9	31.7	2.2	0.262	16.7	false
82434	MLB 2026 Live RF George Valera CLE	RF	54	0	L			0.236	0.228	0.242	6.1	31.9	1.9	0.263	16.5	false
85614	MLB 2026 Live LF Tommy Troy AZ	LF	52	0	R			0.236	0.24	0.233	5.7	27.8	1.6	0.255	19.6	false
84646	FLF 5 - Future Legend SP Payton Tolle BOS 2026	P	99	0	L			0.236	0.231	0.24	5.7	31.1	2.2	0.251	20.3	false
84452	Negro League Star CF Sandy Thompson BBB 1927	CF	67	0	L			0.236	0.233	0.238	5.7	23.2	1.0	0.261	14.6	false
83471	Snapshot 1B Rowdy Tellez MIL 2022	1B	52	0	L			0.236	0.229	0.241	6.1	25.2	2.5	0.221	19.5	false
85595	MLB 2026 Live 3B Sung-mun Song SD	3B	53	0	L			0.236	0.233	0.239	5.9	27.3	1.8	0.250	18.7	false
81892	MLB 2026 Live 2B Ronny Simon PIT	2B	53	0	S			0.236	0.235	0.237	5.3	26.8	1.3	0.262	20.9	false
82832	Unsung Heroes 3B Ken Reitz STL 1979	3B	49	0	R			0.236	0.261	0.218	2.6	23.4	1.4	0.258	26.3	false
82360	MLB 2026 Live RF John Rave KC	RF	52	0	L			0.236	0.23	0.24	6.3	31.5	1.6	0.265	20.2	false
84110	All-Time Legend RF Xavier Nady PIT Peak	RF	56	0	R			0.236	0.24	0.234	3.9	25.1	2.0	0.249	19.8	false
83523	Snapshot 3B John Morrill BSN 1879	3B	61	0	R			0.236	0.237	0.235	7.0	25.7	0.3	0.270	22.3	false
83578	Snapshot 1B John Mayberry TOR 1978	1B	68	0	L			0.236	0.212	0.252	6.0	25.9	2.4	0.238	9	false
82604	MLB 2026 Live 2B Isiah Kiner-Falefa BOS	2B	52	0	R			0.236	0.234	0.238	4.2	22.7	1.0	0.271	14.3	false
82892	Unsung Heroes 3B Charlie Irwin BRO 1902	3B	65	0	L			0.236	0.216	0.25	6.3	22.1	1.7	0.241	11.8	false
82468	MLB 2026 Live LF Dustin Harris CWS	LF	50	0	L			0.236	0.237	0.236	5.2	27.3	1.6	0.262	17.7	false
84321	Rookie Sensation 3B Leo Gomez BAL 1991	3B	52	0	R			0.236	0.231	0.239	6.1	26.5	2.3	0.230	19.5	false
84532	Negro League Star CF Jelly Gardner CAG 1930	CF	77	0	L			0.236	0.232	0.239	8.4	24.2	0.5	0.258	14.6	false
84419	Negro League Star C Frank Duncan ChGi 1920	C	61	0	L			0.236	0.234	0.238	6.5	24.5	1.8	0.234	18.4	false
81901	MLB 2026 Live C Henry Davis PIT	C	54	0	R			0.236	0.238	0.235	5.5	27.9	2.1	0.243	21.9	false
85416	Played Where? - Snapshot LF Eric Davis DET 1993	LF	54	0	R			0.236	0.231	0.239	6.7	30.2	2.4	0.243	12.5	false
83419	Snapshot RF Bobby Darwin MIN 1973	RF	53	0	R			0.236	0.233	0.238	4.8	29.2	2.0	0.258	18.4	false
82490	MLB 2026 Live LF Jonatan Clase TOR	LF	55	0	S			0.236	0.236	0.236	5.8	31.2	1.7	0.261	21.9	false
83582	Snapshot C Lou Berberet WS1 1956	C	65	0	L			0.236	0.226	0.243	7.9	27.7	1.5	0.246	16.4	false
83526	Snapshot C Jimmy Archer CHC 1913	C	59	0	R			0.236	0.225	0.243	3.7	20.2	1.8	0.240	19.1	false
84107	All-Time Legend 2B Marlon Anderson PHI Peak	2B	54	0	L			0.236	0.239	0.234	4.3	21.3	1.6	0.244	19.1	false
82700	Hardware Heroes 2B Tony Womack PIT 1997	2B	42	5	L			0.236	0.236	0.236	4.5	23.2	1.0	0.269	16.6	false
85691	June Gems - Baseball Reference 3 RF Sammy Sosa CWS 1990	RF	43	5	R			0.236	0.279	0.206	3.6	33.9	1.9	0.280	27.1	false
83410	Snapshot 3B George Pinkney BR3 1886	3B	40	5	R			0.236	0.238	0.234	7.2	20.8	0.1	0.259	20.4	false
84417	Negro League Star 2B Jack Marshall CAG 1934	2B	58	5	R			0.236	0.241	0.233	6.9	21.9	1.0	0.247	17.8	false
82826	Unsung Heroes SS Cristian Guzman WAS 2009	SS	46	5	S			0.236	0.241	0.233	2.5	20.5	1.1	0.266	19.4	false
83359	Snapshot C Johnny Edwards HOU 1969	C	48	5	L			0.236	0.22	0.247	5.5	21.5	1.4	0.236	24.9	false
83370	Snapshot RF Walton Cruise BSN 1920	RF	50	5	L			0.236	0.209	0.255	6.9	22.8	1.3	0.248	12.7	false
84344	Rookie Sensation C Henry Blanco COL 1999	C	54	5	R			0.236	0.249	0.228	6.8	20.6	1.3	0.236	18.3	false
82556	MLB 2026 Live 3B Jorbit Vivas WSH	3B	51	0	L			0.235	0.228	0.239	6.4	21.9	1.2	0.242	17.1	false
85382	T4 Ep. 1 - Veteran Presence SS Troy Tulowitzki TOR 2016	SS	74	0	R			0.235	0.238	0.234	5.1	27.0	2.4	0.244	10.7	false
83929	Historical All-Star 2B Johnny Temple CLE 1961	2B	57	0	R			0.235	0.235	0.236	6.1	18.1	0.5	0.251	17	false
83515	Snapshot SS Pete Runnels WS1 1954	SS	60	0	L			0.235	0.224	0.243	7.1	25.3	0.7	0.262	18.5	false
82854	Unsung Heroes CF Johnny Rucker NY1 1945	CF	52	0	L			0.235	0.223	0.243	3.0	23.7	1.9	0.247	22.7	false
85452	PTMS 1 LF Bill Robinson PIT 1979	LF	47	0	R			0.235	0.269	0.211	3.1	32.0	2.8	0.254	18.6	false
83428	Snapshot C Josh Phegley ATH 2015	C	51	0	R			0.235	0.256	0.221	3.1	26.8	2.1	0.252	22.7	false
85248	MLB 2026 Live RF MJ Melendez NYM	RF	52	0	L			0.235	0.233	0.236	5.7	32.1	2.0	0.254	23.5	false
84999	MLB 2026 Live CF Brice Matthews HOU	CF	60	0	R			0.235	0.235	0.234	5.7	32.3	2.0	0.260	19.4	false
82142	MLB 2026 Live SS Jorge Mateo ATL	SS	54	0	R			0.235	0.238	0.233	3.8	29.3	1.8	0.270	19.7	false
85822	FLF 13 &amp; Co. - Veteran Presence C Buck Martinez TOR 1983	C	63	0	R			0.235	0.263	0.216	7.9	30.3	2.1	0.237	12.4	false
84493	Negro League Star 3B Dave Malarcher CAG 1922	3B	78	0	S			0.235	0.238	0.233	7.9	24.3	1.1	0.246	16.1	false
84318	Rookie Sensation 3B Harry Lord BOS 1908	3B	53	0	L			0.235	0.226	0.242	3.3	21.1	1.9	0.249	13.7	false
84930	MLB 2026 Live 2B Scott Kingery CHC	2B	55	0	R			0.235	0.237	0.234	5.1	31.5	1.9	0.265	19.5	false
81956	MLB 2026 Live 3B Ke&#39;Bryan Hayes CIN	3B	61	0	R			0.235	0.238	0.233	4.6	24.0	1.6	0.253	15.8	false
83421	Snapshot SS Frankie Gustine PIT 1943	SS	57	0	R			0.235	0.248	0.226	4.3	21.9	0.2	0.281	18.9	false
84306	Rookie Sensation 1B Art Griggs SLA 1909	1B	49	0	R			0.235	0.245	0.227	4.6	23.4	0.3	0.275	24.3	false
85640	MLB 2026 Live 3B Justin Foscue TEX	3B	53	0	R			0.235	0.236	0.233	6.0	26.7	1.8	0.239	21.8	false
82895	Unsung Heroes C Duffy Dyer NYM 1972	C	69	0	R			0.235	0.242	0.23	4.5	30.1	1.9	0.255	27.9	false
85986	MLB 2026 Live C Jimmy Crooks STL	C	50	0	L			0.235	0.23	0.238	5.3	31.1	1.8	0.264	20.8	false
85330	T4 Ep. 1 - In Memoriam 3B Bobby Cox NYY 1968	3B	48	0	R			0.235	0.253	0.223	6.2	28.8	1.6	0.260	14.6	false
83407	Snapshot 3B Mark Christman SLA 1943	3B	52	0	R			0.235	0.238	0.233	3.8	19.1	1.4	0.247	16.9	false
82372	MLB 2026 Live LF Dairon Blanco TEX	LF	53	0	R			0.235	0.244	0.229	4.7	29.8	1.4	0.276	18.9	false
83436	Snapshot C Mike Tresh CWS 1940	C	50	5	R			0.235	0.221	0.244	6.3	21.5	0.2	0.273	12.4	false
85120	FLF 15 &amp; Co. - Future Legend SP Travis Sykora WSH 2026	P	78	5	R			0.235	0.238	0.232	5.2	30.2	2.5	0.239	22.2	false
84399	Negro League Star 2B John Shackelford HaGi 1925	2B	47	5	L			0.235	0.233	0.236	4.0	20.4	1.8	0.243	14.1	false
84444	Negro League Star 2B Dick Seay NeEa 1940	2B	66	5	R			0.235	0.236	0.234	6.7	22.3	1.8	0.229	14.3	false
86070	4th of July On-Stream - Snapshot SP Sam Jones BOS 1921	P	92	5	R			0.235	0.205	0.255	7.6	34.2	1.4	0.278	12.4	false
83345	Snapshot 1B Bert Haas CIN 1946	1B	41	5	R			0.235	0.249	0.226	4.0	19.2	1.0	0.251	21.1	false
84324	Rookie Sensation 1B Jay Faatz CL3 1888	1B	41	5	R			0.235	0.239	0.232	5.5	17.0	0.4	0.260	10.9	false
86068	4th of July On-Stream - Unsung Heroes CF Jordan Danks CWS 2013	CF	45	5	L			0.235	0.208	0.254	7.0	32.5	1.2	0.276	18.6	false
83347	Snapshot 1B Rico Brogna PHI 1997	1B	44	5	L			0.235	0.221	0.244	3.6	25.6	2.2	0.239	26.7	false
83548	Snapshot SS Mark Belanger BAL 1974	SS	64	5	R			0.235	0.237	0.235	6.7	21.4	1.4	0.233	17.8	false
84299	Rookie Sensation C John Bateman HOU 1963	C	44	5	R			0.235	0.262	0.217	4.4	27.3	2.2	0.245	19.6	false
84396	Negro League Star 1B Toussaint Allen WiPo 1925	1B	45	5	R			0.235	0.237	0.234	5.4	24.6	2.1	0.230	22.4	false
82520	MLB 2026 Live 2B Ben Williamson TB	2B	52	0	R			0.234	0.24	0.23	5.2	27.1	1.0	0.267	22	false
83529	Snapshot 2B Alan Wiggins SD 1984	2B	59	0	S			0.234	0.253	0.221	7.1	19.7	0.7	0.244	15.7	false
82570	MLB 2026 Live C Austin Wells NYY	C	62	0	L			0.234	0.231	0.235	6.5	28.6	2.1	0.242	13.6	false
84351	Rookie Sensation RF Will Venable SD 2009	RF	59	0	L			0.234	0.217	0.246	5.0	31.0	2.1	0.258	18.5	false
82076	MLB 2026 Live CF Tyrone Taylor NYM	CF	51	0	R			0.234	0.236	0.233	3.3	25.6	1.8	0.256	21.9	false
82469	MLB 2026 Live 2B Lenyn Sosa TOR	2B	51	0	R			0.234	0.238	0.232	2.5	25.5	1.9	0.261	18.3	false
