# CAP key=diamondcapdaily__20260527 role=hit label=Diamond Cap Daily (from 2026-05-27) type=Daily env=current variants=all_cards obsval=40-99 minIP=null minPA=30 dates=2026-07-05..2026-07-19 recordsTotal=525 rows=525
Name	POS	VAL	VLvl	Hand	PA	AVG	OBP	SLG	wOBA	BBpct	SOpct	HR600	BABIP	XBHpct	3B/XBH	wSB600	UBR600	WAR600
Andrew McCutchen	CF	83	0	R	38	0.2222222222222222	0.2631578947368421	0.3055555555555556	0.2584955432562943	5.3	22.2	0	0.286	25	50	0	9.47	0
Joe Carter	RF	64	0	R	38	0.2162162162162162	0.2368421052631579	0.3243243243243243	0.2522677919168142	2.6	24.3	15.8	0.259	25	0	0	0	-1.579
Tyler Anderson	P	95	0	L	38	0.08571428571428572	0.08571428571428572	0.08571428571428572	0.07799064997942733	0	51.4	0	0.176	0		0	3.16	-7.895
Old Hoss Radbourn	P	89	0	R	37	0.1290322580645161	0.2058823529411765	0.1290322580645161	0.1696506777540802	8.1	22.6	0	0.167	0		0	-9.73	-4.865
Dave Altizer	RF	67	0	L	37	0.08823529411764706	0.1621621621621622	0.2352941176470588	0.1839133693636161	8.1	20.6	16.2	0.077	66.7	50	0	6.49	-4.865
Hyun-soo Kim	LF	68	0	L	37	0.2352941176470588	0.2972972972972973	0.3823529411764706	0.3079197501734039	8.1	14.7	16.2	0.25	37.5	0	0	-9.73	1.622
Jim Maloney	P	41	0	L	37	0.2058823529411765	0.2702702702702703	0.2352941176470588	0.2410251025513069	5.4	23.5	0	0.269	14.3	0	0	3.24	0
Maurice Archdeacon	CF	45	5	L	37	0.1935483870967742	0.2777777777777778	0.2258064516129032	0.2412566596506944	10.8	29	0	0.261	16.7	0	0	3.24	-3.243
Bill Everitt	1B	42	5	L	36	0.2903225806451613	0.3888888888888889	0.3870967741935484	0.3596203083764674	13.9	12.9	16.7	0.308	11.1	0	0	-3.33	1.667
Luis Robert Jr.	CF	71	0	R	35	0.2258064516129032	0.3142857142857143	0.3225806451612903	0.2855149906885718	11.4	29	17.1	0.286	14.3	0	0	-1.71	-1.714
Jackie Bradley Jr.	CF	69	5	L	35	0.2058823529411765	0.2285714285714286	0.2941176470588235	0.2354914697856395	2.9	17.6	0	0.25	42.9	0	3.43	1.71	0
Carl Pavano	P	79	0	R	35	0.06060606060606061	0.08823529411764706	0.06060606060606061	0.07439122427933365	2.9	69.7	0	0.2	0		0	-8.57	-10.286
Howie Pollet	P	91	0	L	35	0.03225806451612903	0.09090909090909091	0.03225806451612903	0.0715529825728932	2.9	48.4	0	0.062	0		0	-30.86	-13.714
Monte Beville	C	40	0	L	35	0.2758620689655172	0.3714285714285714	0.3448275862068966	0.3203775487813891	14.3	17.2	0	0.32	25	0	0	3.43	1.714
Frank Duncan	C	61	5	L	35	0.09375	0.1714285714285714	0.25	0.1955307478366482	8.6	34.4	17.1	0.1	100	0	0	0	-3.429
Randy Johnson	P	77	0	R	35	0	0.0303030303030303	0	0.02150059977709212	2.9	40.6	0	0			0	0	-12
Dick Allen	3B	79	0	R	35	0.3103448275862069	0.4285714285714285	0.4482758620689655	0.4012475992138798	17.1	37.9	17.1	0.471	22.2	0	0	0	5.143
Rickie Weeks Jr.	2B	68	5	R	34	0.125	0.1470588235294118	0.15625	0.1393205451952816	2.9	25	0	0.16	25	0	0	1.76	-7.059
Doug Mirabelli	C	50	0	R	34	0.3	0.3823529411764706	0.3	0.312653867447636	11.8	30	0	0.429	0		0	3.53	1.765
Xavier Edwards	2B	80	0	S	33	0.3103448275862069	0.3939393939393939	0.4137931034482759	0.3708124639063269	12.1	13.8	18.2	0.333	11.1	0	0	10.91	7.273
Shane Reynolds	P	81	5	R	33	0.1379310344827586	0.1612903225806452	0.1379310344827586	0.1402930147855048	3	48.3	0	0.25	0		0	-3.64	-7.273
Satchel Paige	P	94	0	R	33	0.03125	0.03125	0.03125	0.02843409113833287	0	71.9	0	0.111	0		0	0	-10.909
Tim Beckham	SS	48	0	R	33	0.2580645161290323	0.303030303030303	0.2903225806451613	0.2763121187327566	3	29	0	0.364	12.5	0	0	0	0
Bob Horner	3B	84	0	R	33	0.1428571428571428	0.2727272727272727	0.1428571428571428	0.217792806937176	15.2	28.6	0	0.2	0		0	0	-3.636
Ketel Marte	2B	82	0	S	32	0.2580645161290323	0.28125	0.3225806451612903	0.2738836650198471	3.1	25.8	0	0.348	25	0	0	1.88	0
Eugenio Suarez	3B	74	0	R	32	0.2	0.25	0.3666666666666666	0.2769915353412064	6.2	26.7	18.8	0.238	50	0	0	-5.62	0
Steve Brady	RF	75	0	S	32	0.25	0.34375	0.2857142857142857	0.3008577683450748	9.4	14.3	0	0.292	14.3	0	0	-3.75	-1.875
Slim Sallee	P	80	0	R	32	0.2413793103448276	0.2666666666666667	0.2758620689655172	0.248885709530651	3.1	41.4	0	0.412	14.3	0	0	-7.5	-3.75
Terry Steinbach	C	60	0	R	32	0.1851851851851852	0.3125	0.2592592592592592	0.2633278680415249	15.6	29.6	0	0.263	40	0	0	1.88	-1.875
Del Rice	C	40	5	R	32	0.2	0.25	0.2666666666666667	0.2391879762633077	6.2	33.3	0	0.3	33.3	0	0	-11.25	-1.875
Madison Bumgarner	P	88	0	R	32	0.2307692307692308	0.2758620689655172	0.2307692307692308	0.2371856925464825	6.2	26.9	0	0.3	0		0	-3.75	-7.5
Ted Easterly	C	58	0	L	32	0.25	0.25	0.40625	0.2856449908500019	0	15.6	0	0.296	37.5	66.67	0	-3.75	0
Jesse Petty	P	97	0	R	32	0.03448275862068965	0.06666666666666667	0.06896551724137931	0.06690752624532062	3.1	41.4	0	0.059	100	0	0	-3.75	-7.5
Jose Trevino	C	50	0	R	31	0.3	0.3225806451612903	0.3333333333333333	0.2995597780249301	3.2	23.3	0	0.391	11.1	0	0	7.74	0
Troy Glaus	3B	58	0	R	31	0.2666666666666667	0.2580645161290323	0.3666666666666666	0.2723410505251612	0	20	0	0.32	37.5	0	-9.68	1.94	0
Jack Taylor	P	72	0	R	31	0.125	0.1923076923076923	0.125	0.1608088560676454	3.2	12.5	0	0.143	0		-9.68	-5.81	-7.742
Sam Thompson	P	73	0	R	31	0.1538461538461539	0.2413793103448276	0.2307692307692308	0.2267610732209422	6.5	30.8	0	0.222	50	0	0	5.81	0
Jose Mendez	P	95	0	R	31	0.07692307692307693	0.1071428571428571	0.07692307692307693	0.09033220091061943	3.2	30.8	0	0.105	0		0	-13.55	-9.677
Eggie Dallard	1B	67	0	L	31	0.24	0.3666666666666666	0.28	0.3142359154419927	12.9	24	0	0.316	16.7	0	0	5.81	1.935
Brooks Robinson	3B	49	0	R	31	0.1612903225806452	0.1612903225806452	0.2580645161290323	0.1857796281492264	0	19.4	19.4	0.167	20	0	0	-1.94	-3.871
Sam Rice	RF	48	0	L	31	0.2068965517241379	0.2580645161290323	0.2413793103448276	0.2343935536173199	6.5	13.8	0	0.24	16.7	0	0	1.94	-1.935
Early Wynn	P	72	0	S	31	0.3333333333333333	0.3793103448275862	0.4444444444444444	0.3714311402756802	6.5	22.2	0	0.429	33.3	0	0	-7.74	0
Anthony Santander	RF	75	0	S	30	0.24	0.3	0.36	0.293253958899493	10	24	20	0.25	16.7	0	0	2	2
Babe Pinelli	3B	44	0	R	30	0.2068965517241379	0.2333333333333333	0.3103448275862069	0.2459526393898904	3.3	20.7	20	0.227	16.7	0	0	-4	-2
Jack Lynch	P	91	5	R	30	0.1111111111111111	0.2	0.1111111111111111	0.1619410709070692	10	18.5	0	0.136	0		0	0	-4
Milton Lewis	2B	67	0	L	30	0.2222222222222222	0.3	0.2222222222222222	0.2529301625497344	10	14.8	0	0.261	0		0	-2	0
Robert Poindexter	P	82	5	R	30	0.1428571428571428	0.1724137931034483	0.2857142857142857	0.2034601300519432	3.3	28.6	0	0.2	100	0	0	-8	-6
Bill Holland	P	87	5	S	30	0.25	0.3333333333333333	0.45	0.344814288701961	10	15	20	0.235	40	0	0	0	-4
Don Newcombe	P	95	5	L	30	0.3076923076923077	0.3214285714285715	0.6923076923076923	0.42711911493566	3.3	34.6	40	0.375	75	0	0	-8	6
